Report Date:,12/9/2016 9:53:44 AM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Stream_level_Append_2016-11-10_15-41-54-463.wsl
Create Date,11/10/2016 3:41:54 PM

Device Properties
Device,Rugged TROLL 100
Site,Dry_Creek
Device Name, 
Serial Number,351998
Firmware Version,1.02
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,0
Used Battery,24

Log Configuration
,Log Name,Stream_level
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,9/18/2016 4:11:05 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,9/18/2016 5:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings
,Depth of Probe:,25.8764 (ft)
,Head Pressure:,11.2069 (PSI)
,Temperature:,12.6302 (C)



Log Notes:
Date and Time,Note
9/18/2016 4:11:11 PM  ,Used Battery: 24% Used Memory: 6%   User Name: fieldtech
10/18/2016 11:51:10 AM,Log Download - Used Battery: 24% Used Memory: 6%   User Name: fieldtech
11/10/2016 3:41:05 PM ,Log Download - Used Battery: 25% Used Memory: 9%   User Name: fieldtech Interval -  Start Time: 10/18/2016 11:45:00 AM


Log Data:
Record Count,5083

Sensors,1

 ,1,351998,Pressure/Temp PSIA (9m/30ft)

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Pres(A) 30ft          ,Sensor: Pres(A) 30ft          ,
,Elapsed Time,SN#: 351998                   ,SN#: 351998                   ,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
10/28/2016 11:45:00 PM, 3480300.000,                        11.278,                         7.674,
10/29/2016 12:00:00 AM, 3481200.000,                        11.273,                         7.622,
10/29/2016 12:15:00 AM, 3482100.000,                        11.274,                         7.674,
10/29/2016 12:30:00 AM, 3483000.000,                        11.276,                         7.674,
10/29/2016 12:45:00 AM, 3483900.000,                        11.277,                         7.622,
10/29/2016 1:00:00 AM , 3484800.000,                        11.276,                         7.622,
10/29/2016 1:15:00 AM , 3485700.000,                        11.272,                         7.570,
10/29/2016 1:30:00 AM , 3486600.000,                        11.266,                         7.570,
10/29/2016 1:45:00 AM , 3487500.000,                        11.267,                         7.570,
10/29/2016 2:00:00 AM , 3488400.000,                        11.266,                         7.622,
10/29/2016 2:15:00 AM , 3489300.000,                        11.268,                         7.622,
10/29/2016 2:30:00 AM , 3490200.000,                        11.266,                         7.674,
10/29/2016 2:45:00 AM , 3491100.000,                        11.264,                         7.622,
10/29/2016 3:00:00 AM , 3492000.000,                        11.261,                         7.622,
10/29/2016 3:15:00 AM , 3492900.000,                        11.259,                         7.622,
10/29/2016 3:30:00 AM , 3493800.000,                        11.256,                         7.570,
10/29/2016 3:45:00 AM , 3494700.000,                        11.267,                         7.570,
10/29/2016 4:00:00 AM , 3495600.000,                        11.265,                         7.570,
10/29/2016 4:15:00 AM , 3496500.000,                        11.260,                         7.622,
10/29/2016 4:30:00 AM , 3497400.000,                        11.266,                         7.622,
10/29/2016 4:45:00 AM , 3498300.000,                        11.266,                         7.622,
10/29/2016 5:00:00 AM , 3499200.000,                        11.263,                         7.622,
10/29/2016 5:15:00 AM , 3500100.000,                        11.268,                         7.622,
10/29/2016 5:30:00 AM , 3501000.000,                        11.269,                         7.622,
10/29/2016 5:45:00 AM , 3501900.000,                        11.268,                         7.622,
10/29/2016 6:00:00 AM , 3502800.000,                        11.278,                         7.622,
10/29/2016 6:15:00 AM , 3503700.000,                        11.290,                         7.622,
10/29/2016 6:30:00 AM , 3504600.000,                        11.286,                         7.674,
10/29/2016 6:45:00 AM , 3505500.000,                        11.282,                         7.674,
10/29/2016 7:00:00 AM , 3506400.000,                        11.282,                         7.674,
10/29/2016 7:15:00 AM , 3507300.000,                        11.279,                         7.674,
10/29/2016 7:30:00 AM , 3508200.000,                        11.279,                         7.622,
10/29/2016 7:45:00 AM , 3509100.000,                        11.275,                         7.570,
10/29/2016 8:00:00 AM , 3510000.000,                        11.280,                         7.570,
10/29/2016 8:15:00 AM , 3510900.000,                        11.280,                         7.465,
10/29/2016 8:30:00 AM , 3511800.000,                        11.286,                         7.465,
10/29/2016 8:45:00 AM , 3512700.000,                        11.284,                         7.518,
10/29/2016 9:00:00 AM , 3513600.000,                        11.288,                         7.622,
10/29/2016 9:15:00 AM , 3514500.000,                        11.290,                         7.622,
10/29/2016 9:30:00 AM , 3515400.000,                        11.285,                         7.674,
10/29/2016 9:45:00 AM , 3516300.000,                        11.286,                         7.727,
10/29/2016 10:00:00 AM, 3517200.000,                        11.290,                         7.779,
10/29/2016 10:15:00 AM, 3518100.000,                        11.294,                         7.935,
10/29/2016 10:30:00 AM, 3519000.000,                        11.296,                         7.988,
10/29/2016 10:45:00 AM, 3519900.000,                        11.294,                         8.092,
10/29/2016 11:00:00 AM, 3520800.000,                        11.297,                         8.144,
10/29/2016 11:15:00 AM, 3521700.000,                        11.306,                         8.196,
10/29/2016 11:30:00 AM, 3522600.000,                        11.303,                         8.144,
10/29/2016 11:45:00 AM, 3523500.000,                        11.309,                         8.196,
10/29/2016 12:00:00 PM, 3524400.000,                        11.307,                         8.196,
10/29/2016 12:15:00 PM, 3525300.000,                        11.305,                         8.196,
10/29/2016 12:30:00 PM, 3526200.000,                        11.305,                         8.405,
10/29/2016 12:45:00 PM, 3527100.000,                        11.298,                         8.457,
10/29/2016 1:00:00 PM , 3528000.000,                        11.296,                         8.561,
10/29/2016 1:15:00 PM , 3528900.000,                        11.301,                         8.509,
10/29/2016 1:30:00 PM , 3529800.000,                        11.300,                         8.509,
10/29/2016 1:45:00 PM , 3530700.000,                        11.296,                         8.457,
10/29/2016 2:00:00 PM , 3531600.000,                        11.298,                         8.405,
10/29/2016 2:15:00 PM , 3532500.000,                        11.297,                         8.352,
10/29/2016 2:30:00 PM , 3533400.000,                        11.295,                         8.352,
10/29/2016 2:45:00 PM , 3534300.000,                        11.294,                         8.300,
10/29/2016 3:00:00 PM , 3535200.000,                        11.296,                         8.300,
10/29/2016 3:15:00 PM , 3536100.000,                        11.296,                         8.248,
10/29/2016 3:30:00 PM , 3537000.000,                        11.304,                         8.248,
10/29/2016 3:45:00 PM , 3537900.000,                        11.300,                         8.196,
10/29/2016 4:00:00 PM , 3538800.000,                        11.308,                         8.196,
10/29/2016 4:15:00 PM , 3539700.000,                        11.312,                         8.144,
10/29/2016 4:30:00 PM , 3540600.000,                        11.316,                         8.144,
10/29/2016 4:45:00 PM , 3541500.000,                        11.314,                         8.092,
10/29/2016 5:00:00 PM , 3542400.000,                        11.313,                         8.040,
10/29/2016 5:15:00 PM , 3543300.000,                        11.317,                         7.988,
10/29/2016 5:30:00 PM , 3544200.000,                        11.317,                         7.988,
10/29/2016 5:45:00 PM , 3545100.000,                        11.315,                         7.883,
10/29/2016 6:00:00 PM , 3546000.000,                        11.322,                         7.779,
10/29/2016 6:15:00 PM , 3546900.000,                        11.324,                         7.727,
10/29/2016 6:30:00 PM , 3547800.000,                        11.323,                         7.674,
10/29/2016 6:45:00 PM , 3548700.000,                        11.327,                         7.622,
10/29/2016 7:00:00 PM , 3549600.000,                        11.329,                         7.570,
10/29/2016 7:15:00 PM , 3550500.000,                        11.331,                         7.518,
10/29/2016 7:30:00 PM , 3551400.000,                        11.336,                         7.465,
10/29/2016 7:45:00 PM , 3552300.000,                        11.339,                         7.465,
10/29/2016 8:00:00 PM , 3553200.000,                        11.338,                         7.465,
10/29/2016 8:15:00 PM , 3554100.000,                        11.334,                         7.413,
10/29/2016 8:30:00 PM , 3555000.000,                        11.340,                         7.413,
10/29/2016 8:45:00 PM , 3555900.000,                        11.345,                         7.361,
10/29/2016 9:00:00 PM , 3556800.000,                        11.352,                         7.361,
10/29/2016 9:15:00 PM , 3557700.000,                        11.348,                         7.308,
10/29/2016 9:30:00 PM , 3558600.000,                        11.346,                         7.308,
10/29/2016 9:45:00 PM , 3559500.000,                        11.345,                         7.256,
10/29/2016 10:00:00 PM, 3560400.000,                        11.347,                         7.204,
10/29/2016 10:15:00 PM, 3561300.000,                        11.344,                         7.151,
10/29/2016 10:30:00 PM, 3562200.000,                        11.349,                         7.151,
10/29/2016 10:45:00 PM, 3563100.000,                        11.347,                         7.099,
10/29/2016 11:00:00 PM, 3564000.000,                        11.346,                         7.099,
10/29/2016 11:15:00 PM, 3564900.000,                        11.347,                         7.099,
10/29/2016 11:30:00 PM, 3565800.000,                        11.345,                         7.047,
10/29/2016 11:45:00 PM, 3566700.000,                        11.338,                         7.047,
10/30/2016 12:00:00 AM, 3567600.000,                        11.344,                         6.994,
10/30/2016 12:15:00 AM, 3568500.000,                        11.338,                         6.994,
10/30/2016 12:30:00 AM, 3569400.000,                        11.341,                         6.942,
10/30/2016 12:45:00 AM, 3570300.000,                        11.335,                         6.942,
10/30/2016 1:00:00 AM , 3571200.000,                        11.334,                         6.942,
10/30/2016 1:15:00 AM , 3572100.000,                        11.331,                         6.942,
10/30/2016 1:30:00 AM , 3573000.000,                        11.333,                         6.889,
10/30/2016 1:45:00 AM , 3573900.000,                        11.329,                         6.942,
10/30/2016 2:00:00 AM , 3574800.000,                        11.332,                         6.889,
10/30/2016 2:15:00 AM , 3575700.000,                        11.326,                         6.889,
10/30/2016 2:30:00 AM , 3576600.000,                        11.329,                         6.942,
10/30/2016 2:45:00 AM , 3577500.000,                        11.326,                         6.942,
10/30/2016 3:00:00 AM , 3578400.000,                        11.321,                         6.889,
10/30/2016 3:15:00 AM , 3579300.000,                        11.326,                         6.889,
10/30/2016 3:30:00 AM , 3580200.000,                        11.323,                         6.889,
10/30/2016 3:45:00 AM , 3581100.000,                        11.319,                         6.889,
10/30/2016 4:00:00 AM , 3582000.000,                        11.316,                         6.889,
10/30/2016 4:15:00 AM , 3582900.000,                        11.318,                         6.942,
10/30/2016 4:30:00 AM , 3583800.000,                        11.317,                         6.942,
10/30/2016 4:45:00 AM , 3584700.000,                        11.319,                         6.994,
10/30/2016 5:00:00 AM , 3585600.000,                        11.316,                         6.994,
10/30/2016 5:15:00 AM , 3586500.000,                        11.315,                         6.994,
10/30/2016 5:30:00 AM , 3587400.000,                        11.314,                         7.047,
10/30/2016 5:45:00 AM , 3588300.000,                        11.310,                         6.994,
10/30/2016 6:00:00 AM , 3589200.000,                        11.313,                         6.994,
10/30/2016 6:15:00 AM , 3590100.000,                        11.315,                         6.994,
10/30/2016 6:30:00 AM , 3591000.000,                        11.311,                         6.994,
10/30/2016 6:45:00 AM , 3591900.000,                        11.312,                         6.994,
10/30/2016 7:00:00 AM , 3592800.000,                        11.311,                         6.994,
10/30/2016 7:15:00 AM , 3593700.000,                        11.310,                         7.047,
10/30/2016 7:30:00 AM , 3594600.000,                        11.311,                         6.994,
10/30/2016 7:45:00 AM , 3595500.000,                        11.315,                         6.994,
10/30/2016 8:00:00 AM , 3596400.000,                        11.310,                         7.047,
10/30/2016 8:15:00 AM , 3597300.000,                        11.311,                         7.099,
10/30/2016 8:30:00 AM , 3598200.000,                        11.315,                         7.099,
10/30/2016 8:45:00 AM , 3599100.000,                        11.318,                         7.204,
10/30/2016 9:00:00 AM , 3600000.000,                        11.318,                         7.256,
10/30/2016 9:15:00 AM , 3600900.000,                        11.319,                         7.361,
10/30/2016 9:30:00 AM , 3601800.000,                        11.318,                         7.361,
10/30/2016 9:45:00 AM , 3602700.000,                        11.315,                         7.413,
10/30/2016 10:00:00 AM, 3603600.000,                        11.311,                         7.518,
10/30/2016 10:15:00 AM, 3604500.000,                        11.313,                         7.570,
10/30/2016 10:30:00 AM, 3605400.000,                        11.313,                         7.674,
10/30/2016 10:45:00 AM, 3606300.000,                        11.311,                         7.727,
10/30/2016 11:00:00 AM, 3607200.000,                        11.315,                         7.831,
10/30/2016 11:15:00 AM, 3608100.000,                        11.315,                         7.935,
10/30/2016 11:30:00 AM, 3609000.000,                        11.308,                         8.040,
10/30/2016 11:45:00 AM, 3609900.000,                        11.311,                         8.092,
10/30/2016 12:00:00 PM, 3610800.000,                        11.306,                         8.196,
10/30/2016 12:15:00 PM, 3611700.000,                        11.306,                         8.300,
10/30/2016 12:30:00 PM, 3612600.000,                        11.310,                         8.300,
10/30/2016 12:45:00 PM, 3613500.000,                        11.302,                         8.300,
10/30/2016 1:00:00 PM , 3614400.000,                        11.300,                         8.352,
10/30/2016 1:15:00 PM , 3615300.000,                        11.298,                         8.352,
10/30/2016 1:30:00 PM , 3616200.000,                        11.302,                         8.352,
10/30/2016 1:45:00 PM , 3617100.000,                        11.295,                         8.352,
10/30/2016 2:00:00 PM , 3618000.000,                        11.293,                         8.352,
10/30/2016 2:15:00 PM , 3618900.000,                        11.287,                         8.405,
10/30/2016 2:30:00 PM , 3619800.000,                        11.281,                         8.457,
10/30/2016 2:45:00 PM , 3620700.000,                        11.285,                         8.509,
10/30/2016 3:00:00 PM , 3621600.000,                        11.286,                         8.509,
10/30/2016 3:15:00 PM , 3622500.000,                        11.287,                         8.509,
10/30/2016 3:30:00 PM , 3623400.000,                        11.281,                         8.457,
10/30/2016 3:45:00 PM , 3624300.000,                        11.278,                         8.405,
10/30/2016 4:00:00 PM , 3625200.000,                        11.279,                         8.405,
10/30/2016 4:15:00 PM , 3626100.000,                        11.280,                         8.405,
10/30/2016 4:30:00 PM , 3627000.000,                        11.276,                         8.405,
10/30/2016 4:45:00 PM , 3627900.000,                        11.271,                         8.405,
10/30/2016 5:00:00 PM , 3628800.000,                        11.273,                         8.352,
10/30/2016 5:15:00 PM , 3629700.000,                        11.269,                         8.300,
10/30/2016 5:30:00 PM , 3630600.000,                        11.269,                         8.248,
10/30/2016 5:45:00 PM , 3631500.000,                        11.267,                         8.196,
10/30/2016 6:00:00 PM , 3632400.000,                        11.268,                         8.092,
10/30/2016 6:15:00 PM , 3633300.000,                        11.259,                         8.092,
10/30/2016 6:30:00 PM , 3634200.000,                        11.266,                         8.040,
10/30/2016 6:45:00 PM , 3635100.000,                        11.258,                         7.988,
10/30/2016 7:00:00 PM , 3636000.000,                        11.269,                         7.935,
10/30/2016 7:15:00 PM , 3636900.000,                        11.262,                         7.831,
10/30/2016 7:30:00 PM , 3637800.000,                        11.260,                         7.779,
10/30/2016 7:45:00 PM , 3638700.000,                        11.259,                         7.727,
10/30/2016 8:00:00 PM , 3639600.000,                        11.254,                         7.727,
10/30/2016 8:15:00 PM , 3640500.000,                        11.254,                         7.674,
10/30/2016 8:30:00 PM , 3641400.000,                        11.247,                         7.674,
10/30/2016 8:45:00 PM , 3642300.000,                        11.247,                         7.674,
10/30/2016 9:00:00 PM , 3643200.000,                        11.241,                         7.674,
10/30/2016 9:15:00 PM , 3644100.000,                        11.234,                         7.622,
10/30/2016 9:30:00 PM , 3645000.000,                        11.231,                         7.622,
10/30/2016 9:45:00 PM , 3645900.000,                        11.231,                         7.622,
10/30/2016 10:00:00 PM, 3646800.000,                        11.227,                         7.622,
10/30/2016 10:15:00 PM, 3647700.000,                        11.225,                         7.570,
10/30/2016 10:30:00 PM, 3648600.000,                        11.221,                         7.622,
10/30/2016 10:45:00 PM, 3649500.000,                        11.214,                         7.570,
10/30/2016 11:00:00 PM, 3650400.000,                        11.206,                         7.622,
10/30/2016 11:15:00 PM, 3651300.000,                        11.211,                         7.622,
10/30/2016 11:30:00 PM, 3652200.000,                        11.205,                         7.622,
10/30/2016 11:45:00 PM, 3653100.000,                        11.204,                         7.622,
10/31/2016 12:00:00 AM, 3654000.000,                        11.201,                         7.622,
10/31/2016 12:15:00 AM, 3654900.000,                        11.196,                         7.570,
10/31/2016 12:30:00 AM, 3655800.000,                        11.191,                         7.622,
10/31/2016 12:45:00 AM, 3656700.000,                        11.187,                         7.622,
10/31/2016 1:00:00 AM , 3657600.000,                        11.188,                         7.622,
10/31/2016 1:15:00 AM , 3658500.000,                        11.189,                         7.622,
10/31/2016 1:30:00 AM , 3659400.000,                        11.191,                         7.622,
10/31/2016 1:45:00 AM , 3660300.000,                        11.185,                         7.622,
10/31/2016 2:00:00 AM , 3661200.000,                        11.184,                         7.622,
10/31/2016 2:15:00 AM , 3662100.000,                        11.177,                         7.622,
10/31/2016 2:30:00 AM , 3663000.000,                        11.186,                         7.622,
10/31/2016 2:45:00 AM , 3663900.000,                        11.184,                         7.622,
10/31/2016 3:00:00 AM , 3664800.000,                        11.178,                         7.622,
10/31/2016 3:15:00 AM , 3665700.000,                        11.176,                         7.570,
10/31/2016 3:30:00 AM , 3666600.000,                        11.171,                         7.570,
10/31/2016 3:45:00 AM , 3667500.000,                        11.171,                         7.622,
10/31/2016 4:00:00 AM , 3668400.000,                        11.172,                         7.622,
10/31/2016 4:15:00 AM , 3669300.000,                        11.168,                         7.570,
10/31/2016 4:30:00 AM , 3670200.000,                        11.171,                         7.570,
10/31/2016 4:45:00 AM , 3671100.000,                        11.166,                         7.570,
10/31/2016 5:00:00 AM , 3672000.000,                        11.165,                         7.570,
10/31/2016 5:15:00 AM , 3672900.000,                        11.156,                         7.570,
10/31/2016 5:30:00 AM , 3673800.000,                        11.162,                         7.570,
10/31/2016 5:45:00 AM , 3674700.000,                        11.164,                         7.518,
10/31/2016 6:00:00 AM , 3675600.000,                        11.173,                         7.518,
10/31/2016 6:15:00 AM , 3676500.000,                        11.170,                         7.518,
10/31/2016 6:30:00 AM , 3677400.000,                        11.167,                         7.518,
10/31/2016 6:45:00 AM , 3678300.000,                        11.163,                         7.518,
10/31/2016 7:00:00 AM , 3679200.000,                        11.159,                         7.518,
10/31/2016 7:15:00 AM , 3680100.000,                        11.161,                         7.465,
10/31/2016 7:30:00 AM , 3681000.000,                        11.164,                         7.465,
10/31/2016 7:45:00 AM , 3681900.000,                        11.164,                         7.413,
10/31/2016 8:00:00 AM , 3682800.000,                        11.169,                         7.413,
10/31/2016 8:15:00 AM , 3683700.000,                        11.157,                         7.413,
10/31/2016 8:30:00 AM , 3684600.000,                        11.149,                         7.413,
10/31/2016 8:45:00 AM , 3685500.000,                        11.152,                         7.413,
10/31/2016 9:00:00 AM , 3686400.000,                        11.147,                         7.465,
10/31/2016 9:15:00 AM , 3687300.000,                        11.155,                         7.518,
10/31/2016 9:30:00 AM , 3688200.000,                        11.153,                         7.518,
10/31/2016 9:45:00 AM , 3689100.000,                        11.150,                         7.518,
10/31/2016 10:00:00 AM, 3690000.000,                        11.160,                         7.622,
10/31/2016 10:15:00 AM, 3690900.000,                        11.172,                         7.674,
10/31/2016 10:30:00 AM, 3691800.000,                        11.174,                         7.779,
10/31/2016 10:45:00 AM, 3692700.000,                        11.181,                         7.883,
10/31/2016 11:00:00 AM, 3693600.000,                        11.183,                         7.988,
10/31/2016 11:15:00 AM, 3694500.000,                        11.180,                         8.092,
10/31/2016 11:30:00 AM, 3695400.000,                        11.190,                         8.144,
10/31/2016 11:45:00 AM, 3696300.000,                        11.187,                         8.248,
10/31/2016 12:00:00 PM, 3697200.000,                        11.193,                         8.352,
10/31/2016 12:15:00 PM, 3698100.000,                        11.192,                         8.457,
10/31/2016 12:30:00 PM, 3699000.000,                        11.190,                         8.509,
10/31/2016 12:45:00 PM, 3699900.000,                        11.191,                         8.509,
10/31/2016 1:00:00 PM , 3700800.000,                        11.190,                         8.405,
10/31/2016 1:15:00 PM , 3701700.000,                        11.196,                         8.405,
10/31/2016 1:30:00 PM , 3702600.000,                        11.189,                         8.405,
10/31/2016 1:45:00 PM , 3703500.000,                        11.189,                         8.352,
10/31/2016 2:00:00 PM , 3704400.000,                        11.190,                         8.352,
10/31/2016 2:15:00 PM , 3705300.000,                        11.191,                         8.248,
10/31/2016 2:30:00 PM , 3706200.000,                        11.192,                         8.196,
10/31/2016 2:45:00 PM , 3707100.000,                        11.191,                         8.144,
10/31/2016 3:00:00 PM , 3708000.000,                        11.197,                         8.092,
10/31/2016 3:15:00 PM , 3708900.000,                        11.199,                         8.040,
10/31/2016 3:30:00 PM , 3709800.000,                        11.205,                         7.935,
10/31/2016 3:45:00 PM , 3710700.000,                        11.207,                         7.883,
10/31/2016 4:00:00 PM , 3711600.000,                        11.209,                         7.779,
10/31/2016 4:15:00 PM , 3712500.000,                        11.211,                         7.727,
10/31/2016 4:30:00 PM , 3713400.000,                        11.207,                         7.674,
10/31/2016 4:45:00 PM , 3714300.000,                        11.214,                         7.622,
10/31/2016 5:00:00 PM , 3715200.000,                        11.214,                         7.622,
10/31/2016 5:15:00 PM , 3716100.000,                        11.214,                         7.570,
10/31/2016 5:30:00 PM , 3717000.000,                        11.220,                         7.570,
10/31/2016 5:45:00 PM , 3717900.000,                        11.217,                         7.465,
10/31/2016 6:00:00 PM , 3718800.000,                        11.220,                         7.465,
10/31/2016 6:15:00 PM , 3719700.000,                        11.218,                         7.413,
10/31/2016 6:30:00 PM , 3720600.000,                        11.219,                         7.413,
10/31/2016 6:45:00 PM , 3721500.000,                        11.220,                         7.413,
10/31/2016 7:00:00 PM , 3722400.000,                        11.222,                         7.308,
10/31/2016 7:15:00 PM , 3723300.000,                        11.222,                         7.308,
10/31/2016 7:30:00 PM , 3724200.000,                        11.221,                         7.308,
10/31/2016 7:45:00 PM , 3725100.000,                        11.219,                         7.256,
10/31/2016 8:00:00 PM , 3726000.000,                        11.216,                         7.204,
10/31/2016 8:15:00 PM , 3726900.000,                        11.220,                         7.204,
10/31/2016 8:30:00 PM , 3727800.000,                        11.220,                         7.204,
10/31/2016 8:45:00 PM , 3728700.000,                        11.219,                         7.151,
10/31/2016 9:00:00 PM , 3729600.000,                        11.217,                         7.099,
10/31/2016 9:15:00 PM , 3730500.000,                        11.221,                         7.099,
10/31/2016 9:30:00 PM , 3731400.000,                        11.216,                         7.099,
10/31/2016 9:45:00 PM , 3732300.000,                        11.215,                         7.099,
10/31/2016 10:00:00 PM, 3733200.000,                        11.213,                         7.099,
10/31/2016 10:15:00 PM, 3734100.000,                        11.215,                         7.099,
10/31/2016 10:30:00 PM, 3735000.000,                        11.214,                         7.099,
10/31/2016 10:45:00 PM, 3735900.000,                        11.214,                         7.099,
10/31/2016 11:00:00 PM, 3736800.000,                        11.209,                         7.047,
10/31/2016 11:15:00 PM, 3737700.000,                        11.210,                         7.099,
10/31/2016 11:30:00 PM, 3738600.000,                        11.211,                         7.151,
10/31/2016 11:45:00 PM, 3739500.000,                        11.215,                         7.099,
11/1/2016 12:00:00 AM , 3740400.000,                        11.210,                         7.151,
11/1/2016 12:15:00 AM , 3741300.000,                        11.208,                         7.151,
11/1/2016 12:30:00 AM , 3742200.000,                        11.208,                         7.151,
11/1/2016 12:45:00 AM , 3743100.000,                        11.202,                         7.099,
11/1/2016 1:00:00 AM  , 3744000.000,                        11.208,                         7.151,
11/1/2016 1:15:00 AM  , 3744900.000,                        11.205,                         7.151,
11/1/2016 1:30:00 AM  , 3745800.000,                        11.198,                         7.151,
11/1/2016 1:45:00 AM  , 3746700.000,                        11.202,                         7.099,
11/1/2016 2:00:00 AM  , 3747600.000,                        11.200,                         7.099,
11/1/2016 2:15:00 AM  , 3748500.000,                        11.200,                         7.047,
11/1/2016 2:30:00 AM  , 3749400.000,                        11.199,                         7.047,
11/1/2016 2:45:00 AM  , 3750300.000,                        11.207,                         6.994,
11/1/2016 3:00:00 AM  , 3751200.000,                        11.206,                         6.994,
11/1/2016 3:15:00 AM  , 3752100.000,                        11.205,                         6.942,
11/1/2016 3:30:00 AM  , 3753000.000,                        11.205,                         6.889,
11/1/2016 3:45:00 AM  , 3753900.000,                        11.202,                         6.889,
11/1/2016 4:00:00 AM  , 3754800.000,                        11.201,                         6.837,
11/1/2016 4:15:00 AM  , 3755700.000,                        11.206,                         6.837,
11/1/2016 4:30:00 AM  , 3756600.000,                        11.205,                         6.837,
11/1/2016 4:45:00 AM  , 3757500.000,                        11.208,                         6.784,
11/1/2016 5:00:00 AM  , 3758400.000,                        11.208,                         6.784,
11/1/2016 5:15:00 AM  , 3759300.000,                        11.212,                         6.732,
11/1/2016 5:30:00 AM  , 3760200.000,                        11.215,                         6.679,
11/1/2016 5:45:00 AM  , 3761100.000,                        11.215,                         6.627,
11/1/2016 6:00:00 AM  , 3762000.000,                        11.215,                         6.627,
11/1/2016 6:15:00 AM  , 3762900.000,                        11.217,                         6.574,
11/1/2016 6:30:00 AM  , 3763800.000,                        11.213,                         6.522,
11/1/2016 6:45:00 AM  , 3764700.000,                        11.216,                         6.522,
11/1/2016 7:00:00 AM  , 3765600.000,                        11.217,                         6.469,
11/1/2016 7:15:00 AM  , 3766500.000,                        11.214,                         6.469,
11/1/2016 7:30:00 AM  , 3767400.000,                        11.217,                         6.417,
11/1/2016 7:45:00 AM  , 3768300.000,                        11.219,                         6.417,
11/1/2016 8:00:00 AM  , 3769200.000,                        11.220,                         6.364,
11/1/2016 8:15:00 AM  , 3770100.000,                        11.228,                         6.364,
11/1/2016 8:30:00 AM  , 3771000.000,                        11.225,                         6.364,
11/1/2016 8:45:00 AM  , 3771900.000,                        11.223,                         6.364,
11/1/2016 9:00:00 AM  , 3772800.000,                        11.227,                         6.417,
11/1/2016 9:15:00 AM  , 3773700.000,                        11.224,                         6.469,
11/1/2016 9:30:00 AM  , 3774600.000,                        11.225,                         6.522,
11/1/2016 9:45:00 AM  , 3775500.000,                        11.220,                         6.574,
11/1/2016 10:00:00 AM , 3776400.000,                        11.218,                         6.732,
11/1/2016 10:15:00 AM , 3777300.000,                        11.220,                         6.784,
11/1/2016 10:30:00 AM , 3778200.000,                        11.219,                         6.837,
11/1/2016 10:45:00 AM , 3779100.000,                        11.217,                         6.889,
11/1/2016 11:00:00 AM , 3780000.000,                        11.214,                         6.889,
11/1/2016 11:15:00 AM , 3780900.000,                        11.215,                         6.994,
11/1/2016 11:30:00 AM , 3781800.000,                        11.213,                         7.047,
11/1/2016 11:45:00 AM , 3782700.000,                        11.212,                         7.151,
11/1/2016 12:00:00 PM , 3783600.000,                        11.211,                         7.204,
11/1/2016 12:15:00 PM , 3784500.000,                        11.208,                         7.256,
11/1/2016 12:30:00 PM , 3785400.000,                        11.210,                         7.308,
11/1/2016 12:45:00 PM , 3786300.000,                        11.212,                         7.308,
11/1/2016 1:00:00 PM  , 3787200.000,                        11.208,                         7.308,
11/1/2016 1:15:00 PM  , 3788100.000,                        11.202,                         7.413,
11/1/2016 1:30:00 PM  , 3789000.000,                        11.201,                         7.413,
11/1/2016 1:45:00 PM  , 3789900.000,                        11.196,                         7.413,
11/1/2016 2:00:00 PM  , 3790800.000,                        11.192,                         7.308,
11/1/2016 2:15:00 PM  , 3791700.000,                        11.189,                         7.413,
11/1/2016 2:30:00 PM  , 3792600.000,                        11.189,                         7.465,
11/1/2016 2:45:00 PM  , 3793500.000,                        11.185,                         7.518,
11/1/2016 3:00:00 PM  , 3794400.000,                        11.192,                         7.518,
11/1/2016 3:15:00 PM  , 3795300.000,                        11.195,                         7.465,
11/1/2016 3:30:00 PM  , 3796200.000,                        11.193,                         7.518,
11/1/2016 3:45:00 PM  , 3797100.000,                        11.202,                         7.518,
11/1/2016 4:00:00 PM  , 3798000.000,                        11.203,                         7.465,
11/1/2016 4:15:00 PM  , 3798900.000,                        11.202,                         7.465,
11/1/2016 4:30:00 PM  , 3799800.000,                        11.214,                         7.465,
11/1/2016 4:45:00 PM  , 3800700.000,                        11.218,                         7.465,
11/1/2016 5:00:00 PM  , 3801600.000,                        11.219,                         7.413,
11/1/2016 5:15:00 PM  , 3802500.000,                        11.217,                         7.361,
11/1/2016 5:30:00 PM  , 3803400.000,                        11.218,                         7.361,
