Date and Time,Seconds     ,Pressure (mBar)               ,Temperature (C)               ,
4/13/2017 2:30:00 AM  , 17832600.001,                       772.946,                         3.061,
4/13/2017 3:00:00 AM  , 17834400.001,                       772.700,                         1.980,
4/13/2017 3:30:00 AM  , 17836200.001,                       772.718,                         1.437,
4/13/2017 4:00:00 AM  , 17838000.001,                       772.760,                         0.784,
4/13/2017 4:30:00 AM  , 17839800.001,                       772.493,                         0.402,
4/13/2017 5:00:00 AM  , 17841600.001,                       772.147,                        -0.146,
4/13/2017 5:30:00 AM  , 17843400.001,                       772.067,                        -0.530,
4/13/2017 6:00:00 AM  , 17845200.001,                       771.745,                        -0.750,
4/13/2017 6:30:00 AM  , 17847000.001,                       771.723,                        -0.860,
4/13/2017 7:00:00 AM  , 17848800.001,                       771.607,                        -0.750,
4/13/2017 7:30:00 AM  , 17850600.001,                       771.721,                        -0.420,
4/13/2017 8:00:00 AM  , 17852400.001,                       771.319,                         0.511,
4/13/2017 8:30:00 AM  , 17854200.001,                       771.228,                         2.197,
4/13/2017 9:00:00 AM  , 17856000.001,                       770.734,                         5.578,
4/13/2017 9:30:00 AM  , 17857800.001,                       770.381,                         7.115,
4/13/2017 10:00:00 AM , 17859600.001,                       770.086,                        11.705,
4/13/2017 10:30:00 AM , 17861400.001,                       769.860,                        19.695,
4/13/2017 11:00:00 AM , 17863200.001,                       769.759,                        27.830,
4/13/2017 11:30:00 AM , 17865000.001,                       769.372,                        28.213,
4/13/2017 12:00:00 PM , 17866800.001,                       769.505,                        22.406,
4/13/2017 12:30:00 PM , 17868600.001,                       768.486,                        20.042,
4/13/2017 1:00:00 PM  , 17870400.001,                       767.590,                        20.289,
4/13/2017 1:30:00 PM  , 17872200.001,                       767.605,                        21.523,
4/13/2017 2:00:00 PM  , 17874000.001,                       766.416,                        23.336,
4/13/2017 2:30:00 PM  , 17875800.001,                       766.956,                        22.406,
4/13/2017 3:00:00 PM  , 17877600.001,                       766.416,                        20.685,
4/13/2017 3:30:00 PM  , 17879400.001,                       765.922,                        20.289,
4/13/2017 4:00:00 PM  , 17881200.001,                       765.923,                        19.992,
4/13/2017 4:30:00 PM  , 17883000.001,                       765.570,                        19.148,
4/13/2017 5:00:00 PM  , 17884800.001,                       765.217,                        18.750,
4/13/2017 5:30:00 PM  , 17886600.001,                       765.146,                        17.450,
4/13/2017 6:00:00 PM  , 17888400.001,                       765.088,                        16.948,
4/13/2017 6:30:00 PM  , 17890200.001,                       764.940,                        16.143,
4/13/2017 7:00:00 PM  , 17892000.001,                       764.642,                        15.131,
4/13/2017 7:30:00 PM  , 17893800.001,                       764.899,                        14.267,
4/13/2017 8:00:00 PM  , 17895600.001,                       764.951,                        12.015,
4/13/2017 8:30:00 PM  , 17897400.001,                       764.876,                        10.568,
4/13/2017 9:00:00 PM  , 17899200.001,                       764.805,                        10.308,
4/13/2017 9:30:00 PM  , 17901000.001,                       765.205,                         9.215,
4/13/2017 10:00:00 PM , 17902800.001,                       765.131,                         7.695,
4/13/2017 10:30:00 PM , 17904600.001,                       765.166,                         6.375,
4/13/2017 11:00:00 PM , 17906400.001,                       765.226,                         5.685,
4/13/2017 11:30:00 PM , 17908200.001,                       765.024,                         5.046,
4/14/2017 12:00:00 AM , 17910000.001,                       764.765,                         4.351,
4/14/2017 12:30:00 AM , 17911800.001,                       764.844,                         3.707,
4/14/2017 1:00:00 AM  , 17913600.001,                       764.468,                         3.277,
4/14/2017 1:30:00 AM  , 17915400.001,                       764.412,                         2.630,
4/14/2017 2:00:00 AM  , 17917200.001,                       763.854,                         2.197,
4/14/2017 2:30:00 AM  , 17919000.001,                       763.828,                         1.872,
4/14/2017 3:00:00 AM  , 17920800.001,                       763.118,                         3.815,
4/14/2017 3:30:00 AM  , 17922600.001,                       763.373,                         6.586,
4/14/2017 4:00:00 AM  , 17924400.001,                       763.026,                         7.220,
4/14/2017 4:30:00 AM  , 17926200.001,                       763.383,                         7.537,
4/14/2017 5:00:00 AM  , 17928000.001,                       763.244,                         9.996,
4/14/2017 5:30:00 AM  , 17929800.001,                       763.501,                        10.775,
4/14/2017 6:00:00 AM  , 17931600.001,                       763.230,                        11.137,
4/14/2017 6:30:00 AM  , 17933400.001,                       763.043,                        10.620,
4/14/2017 7:00:00 AM  , 17935200.001,                       763.128,                        10.930,
4/14/2017 7:30:00 AM  , 17937000.001,                       762.463,                        11.705,
4/14/2017 8:00:00 AM  , 17938800.001,                       762.876,                        11.860,
4/14/2017 8:30:00 AM  , 17940600.001,                       762.852,                        12.272,
4/14/2017 9:00:00 AM  , 17942400.001,                       762.962,                        12.169,
4/14/2017 9:30:00 AM  , 17944200.001,                       763.392,                        14.013,
4/14/2017 10:00:00 AM , 17946000.001,                       763.417,                        17.701,
4/14/2017 10:30:00 AM , 17947800.001,                       763.991,                        21.079,
4/14/2017 11:00:00 AM , 17949600.001,                       763.200,                        25.618,
4/14/2017 11:30:00 AM , 17951400.001,                       763.911,                        26.390,
4/14/2017 12:00:00 PM , 17953200.001,                       763.743,                        22.798,
4/14/2017 12:30:00 PM , 17955000.001,                       763.375,                        20.438,
4/14/2017 1:00:00 PM  , 17956800.001,                       763.391,                        20.339,
4/14/2017 1:30:00 PM  , 17958600.001,                       763.405,                        20.833,
4/14/2017 2:00:00 PM  , 17960400.001,                       762.862,                        22.945,
4/14/2017 2:30:00 PM  , 17962200.001,                       763.003,                        21.326,
4/14/2017 3:00:00 PM  , 17964000.001,                       762.866,                        20.141,
4/14/2017 3:30:00 PM  , 17965800.001,                       762.590,                        19.695,
4/14/2017 4:00:00 PM  , 17967600.001,                       762.882,                        20.190,
4/14/2017 4:30:00 PM  , 17969400.001,                       762.947,                        19.198,
4/14/2017 5:00:00 PM  , 17971200.001,                       763.398,                        18.251,
4/14/2017 5:30:00 PM  , 17973000.001,                       763.617,                        17.751,
4/14/2017 6:00:00 PM  , 17974800.001,                       763.671,                        16.697,
4/14/2017 6:30:00 PM  , 17976600.001,                       763.770,                        15.941,
4/14/2017 7:00:00 PM  , 17978400.001,                       763.418,                        15.688,
4/14/2017 7:30:00 PM  , 17980200.001,                       763.722,                        14.674,
4/14/2017 8:00:00 PM  , 17982000.001,                       763.774,                        13.246,
4/14/2017 8:30:00 PM  , 17983800.001,                       764.232,                        11.086,
4/14/2017 9:00:00 PM  , 17985600.001,                       764.785,                         9.371,
4/14/2017 9:30:00 PM  , 17987400.001,                       765.041,                         8.063,
4/14/2017 10:00:00 PM , 17989200.001,                       765.135,                         7.168,
4/14/2017 10:30:00 PM , 17991000.001,                       765.001,                         6.269,
4/14/2017 11:00:00 PM , 17992800.001,                       765.258,                         6.003,
4/14/2017 11:30:00 PM , 17994600.001,                       765.476,                         5.578,
4/15/2017 12:00:00 AM , 17996400.001,                       765.869,                         4.725,
4/15/2017 12:30:00 AM , 17998200.001,                       766.099,                         4.725,
4/15/2017 1:00:00 AM  , 18000000.001,                       766.077,                         4.244,
4/15/2017 1:30:00 AM  , 18001800.001,                       766.328,                         3.546,
4/15/2017 2:00:00 AM  , 18003600.001,                       766.333,                         3.169,
4/15/2017 2:30:00 AM  , 18005400.001,                       766.188,                         2.738,
4/15/2017 3:00:00 AM  , 18007200.001,                       766.709,                         1.980,
4/15/2017 3:30:00 AM  , 18009000.001,                       766.649,                         1.709,
4/15/2017 4:00:00 AM  , 18010800.001,                       766.887,                         1.111,
4/15/2017 4:30:00 AM  , 18012600.001,                       767.138,                         0.784,
4/15/2017 5:00:00 AM  , 18014400.001,                       767.137,                         0.347,
4/15/2017 5:30:00 AM  , 18016200.001,                       767.656,                         0.620,
4/15/2017 6:00:00 AM  , 18018000.001,                       767.200,                         1.492,
4/15/2017 6:30:00 AM  , 18019800.001,                       767.208,                         0.893,
4/15/2017 7:00:00 AM  , 18021600.001,                       767.864,                         0.729,
4/15/2017 7:30:00 AM  , 18023400.001,                       767.645,                         0.784,
4/15/2017 8:00:00 AM  , 18025200.001,                       767.994,                         1.329,
4/15/2017 8:30:00 AM  , 18027000.001,                       767.844,                         2.522,
4/15/2017 9:00:00 AM  , 18028800.001,                       767.588,                         4.779,
4/15/2017 9:30:00 AM  , 18030600.001,                       767.518,                         9.580,
4/15/2017 10:00:00 AM , 18032400.001,                       767.940,                        11.963,
4/15/2017 10:30:00 AM , 18034200.001,                       767.955,                        17.250,
4/15/2017 11:00:00 AM , 18036000.001,                       768.068,                        21.670,
4/15/2017 11:30:00 AM , 18037800.001,                       768.238,                        20.882,
4/15/2017 12:00:00 PM , 18039600.001,                       768.158,                        16.697,
4/15/2017 12:30:00 PM , 18041400.001,                       768.221,                        16.596,
4/15/2017 1:00:00 PM  , 18043200.001,                       768.338,                        15.435,
4/15/2017 1:30:00 PM  , 18045000.001,                       768.102,                        14.471,
4/15/2017 2:00:00 PM  , 18046800.001,                       768.037,                        16.445,
4/15/2017 2:30:00 PM  , 18048600.001,                       767.916,                        16.042,
4/15/2017 3:00:00 PM  , 18050400.001,                       768.307,                        15.486,
4/15/2017 3:30:00 PM  , 18052200.001,                       768.431,                        15.435,
4/15/2017 4:00:00 PM  , 18054000.001,                       768.108,                        15.283,
4/15/2017 4:30:00 PM  , 18055800.001,                       768.161,                        14.674,
4/15/2017 5:00:00 PM  , 18057600.001,                       768.423,                        13.502,
4/15/2017 5:30:00 PM  , 18059400.001,                       768.366,                        13.144,
4/15/2017 6:00:00 PM  , 18061200.001,                       768.532,                        11.602,
4/15/2017 6:30:00 PM  , 18063000.001,                       768.602,                        10.516,
4/15/2017 7:00:00 PM  , 18064800.001,                       769.026,                        10.204,
4/15/2017 7:30:00 PM  , 18066600.001,                       769.111,                         8.273,
4/15/2017 8:00:00 PM  , 18068400.001,                       769.866,                         6.904,
4/15/2017 8:30:00 PM  , 18070200.001,                       770.147,                         6.003,
4/15/2017 9:00:00 PM  , 18072000.001,                       770.471,                         5.631,
4/15/2017 9:30:00 PM  , 18073800.001,                       770.836,                         4.672,
4/15/2017 10:00:00 PM , 18075600.001,                       771.141,                         4.404,
4/15/2017 10:30:00 PM , 18077400.001,                       771.157,                         4.083,
4/15/2017 11:00:00 PM , 18079200.001,                       770.989,                         3.169,
4/15/2017 11:30:00 PM , 18081000.001,                       771.271,                         2.792,
4/16/2017 12:00:00 AM , 18082800.001,                       771.408,                         1.763,
4/16/2017 12:30:00 AM , 18084600.001,                       771.010,                         1.002,
4/16/2017 1:00:00 AM  , 18086400.001,                       771.307,                         0.456,
4/16/2017 1:30:00 AM  , 18088200.001,                       771.283,                         0.128,
4/16/2017 2:00:00 AM  , 18090000.001,                       771.145,                         0.128,
4/16/2017 2:30:00 AM  , 18091800.001,                       771.042,                        -0.146,
4/16/2017 3:00:00 AM  , 18093600.001,                       771.111,                        -0.475,
4/16/2017 3:30:00 AM  , 18095400.001,                       770.985,                        -0.640,
4/16/2017 4:00:00 AM  , 18097200.001,                       771.194,                        -0.970,
4/16/2017 4:30:00 AM  , 18099000.001,                       770.816,                        -1.245,
4/16/2017 5:00:00 AM  , 18100800.001,                       771.219,                        -1.300,
4/16/2017 5:30:00 AM  , 18102600.001,                       771.094,                        -1.466,
4/16/2017 6:00:00 AM  , 18104400.001,                       771.254,                        -1.356,
4/16/2017 6:30:00 AM  , 18106200.001,                       771.691,                        -1.245,
4/16/2017 7:00:00 AM  , 18108000.001,                       771.677,                        -0.860,
4/16/2017 7:30:00 AM  , 18109800.001,                       771.698,                        -0.091,
4/16/2017 8:00:00 AM  , 18111600.001,                       771.712,                         0.839,
4/16/2017 8:30:00 AM  , 18113400.001,                       771.475,                         3.277,
4/16/2017 9:00:00 AM  , 18115200.001,                       771.131,                         4.939,
4/16/2017 9:30:00 AM  , 18117000.001,                       770.979,                        10.256,
4/16/2017 10:00:00 AM , 18118800.001,                       771.316,                        13.757,
4/16/2017 10:30:00 AM , 18120600.001,                       771.258,                        16.697,
4/16/2017 11:00:00 AM , 18122400.001,                       771.701,                        23.336,
4/16/2017 11:30:00 AM , 18124200.001,                       771.763,                        23.238,
4/16/2017 12:00:00 PM , 18126000.001,                       771.082,                        18.251,
4/16/2017 12:30:00 PM , 18127800.001,                       770.562,                        16.999,
4/16/2017 1:00:00 PM  , 18129600.001,                       770.780,                        16.797,
4/16/2017 1:30:00 PM  , 18131400.001,                       770.516,                        14.979,
4/16/2017 2:00:00 PM  , 18133200.001,                       770.822,                        17.551,
4/16/2017 2:30:00 PM  , 18135000.001,                       770.514,                        17.450,
4/16/2017 3:00:00 PM  , 18136800.001,                       770.654,                        17.149,
4/16/2017 3:30:00 PM  , 18138600.001,                       770.531,                        17.049,
4/16/2017 4:00:00 PM  , 18140400.001,                       770.471,                        16.848,
4/16/2017 4:30:00 PM  , 18142200.001,                       770.130,                        15.080,
4/16/2017 5:00:00 PM  , 18144000.001,                       770.318,                        14.776,
4/16/2017 5:30:00 PM  , 18145800.001,                       770.768,                        14.420,
4/16/2017 6:00:00 PM  , 18147600.001,                       770.975,                        13.860,
4/16/2017 6:30:00 PM  , 18149400.001,                       771.045,                        13.298,
4/16/2017 7:00:00 PM  , 18151200.001,                       770.496,                        12.015,
4/16/2017 7:30:00 PM  , 18153000.001,                       770.869,                        10.360,
4/16/2017 8:00:00 PM  , 18154800.001,                       770.943,                         9.267,
4/16/2017 8:30:00 PM  , 18156600.001,                       771.239,                         8.115,
4/16/2017 9:00:00 PM  , 18158400.001,                       771.866,                         7.326,
4/16/2017 9:30:00 PM  , 18160200.001,                       772.364,                         6.745,
4/16/2017 10:00:00 PM , 18162000.001,                       772.515,                         6.798,
4/16/2017 10:30:00 PM , 18163800.001,                       772.448,                         6.534,
4/16/2017 11:00:00 PM , 18165600.001,                       771.914,                         6.428,
4/16/2017 11:30:00 PM , 18167400.001,                       771.684,                         5.312,
4/17/2017 12:00:00 AM , 18169200.001,                       771.895,                         4.083,
4/17/2017 12:30:00 AM , 18171000.001,                       772.246,                         3.223,
4/17/2017 1:00:00 AM  , 18172800.001,                       772.282,                         2.576,
4/17/2017 1:30:00 AM  , 18174600.001,                       771.961,                         1.763,
4/17/2017 2:00:00 AM  , 18176400.001,                       771.921,                         1.165,
4/17/2017 2:30:00 AM  , 18178200.001,                       771.895,                         0.620,
4/17/2017 3:00:00 AM  , 18180000.001,                       771.664,                         0.183,
4/17/2017 3:30:00 AM  , 18181800.001,                       771.744,                        -0.310,
4/17/2017 4:00:00 AM  , 18183600.001,                       771.964,                        -0.585,
4/17/2017 4:30:00 AM  , 18185400.001,                       771.585,                        -0.860,
4/17/2017 5:00:00 AM  , 18187200.001,                       771.551,                        -1.025,
4/17/2017 5:30:00 AM  , 18189000.001,                       771.689,                        -1.025,
4/17/2017 6:00:00 AM  , 18190800.001,                       771.494,                        -1.080,
4/17/2017 6:30:00 AM  , 18192600.001,                       771.678,                        -1.080,
4/17/2017 7:00:00 AM  , 18194400.001,                       771.252,                        -1.135,
4/17/2017 7:30:00 AM  , 18196200.001,                       771.076,                        -0.420,
4/17/2017 8:00:00 AM  , 18198000.001,                       770.406,                         1.818,
4/17/2017 8:30:00 AM  , 18199800.001,                       770.177,                         2.846,
4/17/2017 9:00:00 AM  , 18201600.001,                       769.812,                         4.244,
4/17/2017 9:30:00 AM  , 18203400.001,                       769.101,                         8.587,
4/17/2017 10:00:00 AM , 18205200.001,                       769.391,                        10.360,
4/17/2017 10:30:00 AM , 18207000.001,                       769.169,                        14.165,
4/17/2017 11:00:00 AM , 18208800.001,                       769.041,                        20.783,
4/17/2017 11:30:00 AM , 18210600.001,                       768.532,                        22.259,
4/17/2017 12:00:00 PM , 18212400.001,                       768.223,                        19.943,
4/17/2017 12:30:00 PM , 18214200.001,                       767.671,                        18.600,
4/17/2017 1:00:00 PM  , 18216000.001,                       767.532,                        18.451,
4/17/2017 1:30:00 PM  , 18217800.001,                       767.559,                        20.190,
4/17/2017 2:00:00 PM  , 18219600.001,                       766.972,                        20.685,
4/17/2017 2:30:00 PM  , 18221400.001,                       767.019,                        20.091,
4/17/2017 3:00:00 PM  , 18223200.001,                       767.007,                        18.700,
4/17/2017 3:30:00 PM  , 18225000.001,                       766.558,                        19.049,
4/17/2017 4:00:00 PM  , 18226800.001,                       766.210,                        17.450,
4/17/2017 4:30:00 PM  , 18228600.001,                       766.000,                        16.596,
4/17/2017 5:00:00 PM  , 18230400.001,                       765.836,                        15.890,
4/17/2017 5:30:00 PM  , 18232200.001,                       766.183,                        16.898,
4/17/2017 6:00:00 PM  , 18234000.001,                       766.081,                        16.092,
4/17/2017 6:30:00 PM  , 18235800.001,                       766.488,                        15.435,
4/17/2017 7:00:00 PM  , 18237600.001,                       765.940,                        14.827,
4/17/2017 7:30:00 PM  , 18239400.001,                       766.231,                        13.757,
4/17/2017 8:00:00 PM  , 18241200.001,                       766.681,                        12.580,
4/17/2017 8:30:00 PM  , 18243000.001,                       766.993,                        12.375,
4/17/2017 9:00:00 PM  , 18244800.001,                       767.388,                        10.464,
4/17/2017 9:30:00 PM  , 18246600.001,                       767.799,                         9.424,
4/17/2017 10:00:00 PM , 18248400.001,                       767.633,                         8.797,
4/17/2017 10:30:00 PM , 18250200.001,                       767.783,                         7.958,
4/17/2017 11:00:00 PM , 18252000.001,                       768.038,                         7.695,
4/17/2017 11:30:00 PM , 18253800.001,                       768.132,                         6.798,
4/18/2017 12:00:00 AM , 18255600.001,                       768.409,                         6.798,
4/18/2017 12:30:00 AM , 18257400.001,                       768.147,                         7.220,
4/18/2017 1:00:00 AM  , 18259200.001,                       768.737,                         6.269,
4/18/2017 1:30:00 AM  , 18261000.001,                       768.395,                         5.631,
4/18/2017 2:00:00 AM  , 18262800.001,                       768.767,                         4.885,
4/18/2017 2:30:00 AM  , 18264600.001,                       768.810,                         4.297,
4/18/2017 3:00:00 AM  , 18266400.001,                       769.325,                         4.136,
4/18/2017 3:30:00 AM  , 18268200.001,                       769.287,                         3.385,
4/18/2017 4:00:00 AM  , 18270000.001,                       769.243,                         2.792,
4/18/2017 4:30:00 AM  , 18271800.001,                       769.040,                         2.305,
4/18/2017 5:00:00 AM  , 18273600.001,                       768.960,                         2.359,
4/18/2017 5:30:00 AM  , 18275400.001,                       769.057,                         1.763,
4/18/2017 6:00:00 AM  , 18277200.001,                       769.192,                         1.329,
4/18/2017 6:30:00 AM  , 18279000.001,                       769.085,                         0.839,
4/18/2017 7:00:00 AM  , 18280800.001,                       769.214,                         1.220,
4/18/2017 7:30:00 AM  , 18282600.001,                       769.123,                         2.468,
4/18/2017 8:00:00 AM  , 18284400.001,                       768.760,                         2.900,
4/18/2017 8:30:00 AM  , 18286200.001,                       768.782,                         4.565,
4/18/2017 9:00:00 AM  , 18288000.001,                       768.234,                         7.379,
4/18/2017 9:30:00 AM  , 18289800.001,                       768.348,                        11.602,
4/18/2017 10:00:00 AM , 18291600.001,                       768.005,                        16.495,
4/18/2017 10:30:00 AM , 18293400.001,                       768.206,                        16.546,
4/18/2017 11:00:00 AM , 18295200.001,                       767.987,                        15.030,
4/18/2017 11:30:00 AM , 18297000.001,                       767.856,                        14.420,
4/18/2017 12:00:00 PM , 18298800.001,                       767.480,                        16.596,
4/18/2017 12:30:00 PM , 18300600.001,                       767.587,                        16.797,
4/18/2017 1:00:00 PM  , 18302400.001,                       767.714,                        16.294,
4/18/2017 1:30:00 PM  , 18304200.001,                       767.320,                        17.601,
4/18/2017 2:00:00 PM  , 18306000.001,                       767.214,                        17.250,
4/18/2017 2:30:00 PM  , 18307800.001,                       767.047,                        16.848,
4/18/2017 3:00:00 PM  , 18309600.001,                       767.035,                        16.344,
4/18/2017 3:30:00 PM  , 18311400.001,                       767.174,                        16.344,
4/18/2017 4:00:00 PM  , 18313200.001,                       766.863,                        16.697,
4/18/2017 4:30:00 PM  , 18315000.001,                       766.773,                        16.395,
4/18/2017 5:00:00 PM  , 18316800.001,                       766.684,                        15.941,
4/18/2017 5:30:00 PM  , 18318600.001,                       766.582,                        15.283,
4/18/2017 6:00:00 PM  , 18320400.001,                       766.607,                        14.420,
4/18/2017 6:30:00 PM  , 18322200.001,                       766.725,                        13.706,
4/18/2017 7:00:00 PM  , 18324000.001,                       766.425,                        13.144,
4/18/2017 7:30:00 PM  , 18325800.001,                       766.334,                        12.169,
4/18/2017 8:00:00 PM  , 18327600.001,                       766.339,                        11.189,
4/18/2017 8:30:00 PM  , 18329400.001,                       766.632,                         9.892,
4/18/2017 9:00:00 PM  , 18331200.001,                       766.613,                         9.476,
4/18/2017 9:30:00 PM  , 18333000.001,                       766.784,                         8.901,
4/18/2017 10:00:00 PM , 18334800.001,                       766.720,                         8.482,
4/18/2017 10:30:00 PM , 18336600.001,                       766.703,                         8.063,
4/18/2017 11:00:00 PM , 18338400.001,                       766.510,                         7.852,
4/18/2017 11:30:00 PM , 18340200.001,                       766.103,                         8.063,
4/19/2017 12:00:00 AM , 18342000.001,                       765.272,                         8.063,
4/19/2017 12:30:00 AM , 18343800.001,                       764.600,                         7.062,
4/19/2017 1:00:00 AM  , 18345600.001,                       764.810,                         6.056,
4/19/2017 1:30:00 AM  , 18347400.001,                       764.681,                         5.152,
4/19/2017 2:00:00 AM  , 18349200.001,                       764.191,                         4.458,
4/19/2017 2:30:00 AM  , 18351000.001,                       764.015,                         4.297,
4/19/2017 3:00:00 AM  , 18352800.001,                       763.621,                         4.190,
4/19/2017 3:30:00 AM  , 18354600.001,                       763.479,                         4.565,
4/19/2017 4:00:00 AM  , 18356400.001,                       763.761,                         4.779,
4/19/2017 4:30:00 AM  , 18358200.001,                       763.922,                         9.424,
4/19/2017 5:00:00 AM  , 18360000.001,                       764.097,                         9.736,
4/19/2017 5:30:00 AM  , 18361800.001,                       765.662,                         9.371,
4/19/2017 6:00:00 AM  , 18363600.001,                       766.020,                         4.779,
4/19/2017 6:30:00 AM  , 18365400.001,                       766.999,                         4.244,
4/19/2017 7:00:00 AM  , 18367200.001,                       766.802,                         4.190,
4/19/2017 7:30:00 AM  , 18369000.001,                       767.406,                         4.404,
4/19/2017 8:00:00 AM  , 18370800.001,                       767.365,                         4.618,
4/19/2017 8:30:00 AM  , 18372600.001,                       767.644,                         5.578,
4/19/2017 9:00:00 AM  , 18374400.001,                       767.797,                         7.115,
4/19/2017 9:30:00 AM  , 18376200.001,                       768.007,                         8.640,
4/19/2017 10:00:00 AM , 18378000.001,                       768.265,                        11.137,
4/19/2017 10:30:00 AM , 18379800.001,                       768.255,                        14.522,
4/19/2017 11:00:00 AM , 18381600.001,                       768.717,                        16.243,
4/19/2017 11:30:00 AM , 18383400.001,                       768.460,                        18.001,
4/19/2017 12:00:00 PM , 18385200.001,                       768.843,                        14.318,
4/19/2017 12:30:00 PM , 18387000.001,                       769.349,                        10.204,
4/19/2017 1:00:00 PM  , 18388800.001,                       769.217,                        10.568,
4/19/2017 1:30:00 PM  , 18390600.001,                       768.838,                        11.705,
4/19/2017 2:00:00 PM  , 18392400.001,                       769.768,                        11.396,
4/19/2017 2:30:00 PM  , 18394200.001,                       769.533,                        10.879,
4/19/2017 3:00:00 PM  , 18396000.001,                       769.416,                        12.118,
4/19/2017 3:30:00 PM  , 18397800.001,                       770.009,                        10.256,
4/19/2017 4:00:00 PM  , 18399600.001,                       769.913,                        10.412,
4/19/2017 4:30:00 PM  , 18401400.001,                       770.479,                         9.944,
4/19/2017 5:00:00 PM  , 18403200.001,                       770.957,                         8.273,
4/19/2017 5:30:00 PM  , 18405000.001,                       770.728,                         7.747,
4/19/2017 6:00:00 PM  , 18406800.001,                       770.985,                         8.378,
4/19/2017 6:30:00 PM  , 18408600.001,                       770.889,                         8.010,
4/19/2017 7:00:00 PM  , 18410400.001,                       771.116,                         7.642,
4/19/2017 7:30:00 PM  , 18412200.001,                       771.825,                         7.168,
4/19/2017 8:00:00 PM  , 18414000.001,                       771.895,                         6.534,
4/19/2017 8:30:00 PM  , 18415800.001,                       772.118,                         5.950,
4/19/2017 9:00:00 PM  , 18417600.001,                       772.658,                         5.897,
4/19/2017 9:30:00 PM  , 18419400.001,                       772.803,                         6.110,
4/19/2017 10:00:00 PM , 18421200.001,                       772.744,                         5.685,
4/19/2017 10:30:00 PM , 18423000.001,                       773.067,                         5.685,
4/19/2017 11:00:00 PM , 18424800.001,                       773.515,                         5.631,
4/19/2017 11:30:00 PM , 18426600.001,                       773.779,                         5.206,
4/20/2017 12:00:00 AM , 18428400.001,                       773.919,                         4.832,
4/20/2017 12:30:00 AM , 18430200.001,                       773.900,                         4.565,
4/20/2017 1:00:00 AM  , 18432000.001,                       773.680,                         4.029,
4/20/2017 1:30:00 AM  , 18433800.001,                       773.542,                         2.846,
4/20/2017 2:00:00 AM  , 18435600.001,                       773.499,                         2.251,
4/20/2017 2:30:00 AM  , 18437400.001,                       773.538,                         1.601,
4/20/2017 3:00:00 AM  , 18439200.001,                       773.773,                         0.784,
4/20/2017 3:30:00 AM  , 18441000.001,                       773.864,                         0.347,
4/20/2017 4:00:00 AM  , 18442800.001,                       773.944,                        -0.365,
4/20/2017 4:30:00 AM  , 18444600.001,                       773.933,                        -0.640,
4/20/2017 5:00:00 AM  , 18446400.001,                       773.878,                        -1.135,
4/20/2017 5:30:00 AM  , 18448200.001,                       773.960,                        -1.411,
4/20/2017 6:00:00 AM  , 18450000.001,                       773.710,                        -1.742,
4/20/2017 6:30:00 AM  , 18451800.001,                       773.977,                        -2.019,
4/20/2017 7:00:00 AM  , 18453600.001,                       773.874,                        -2.074,
4/20/2017 7:30:00 AM  , 18455400.001,                       773.767,                        -1.687,
4/20/2017 8:00:00 AM  , 18457200.001,                       773.634,                        -0.750,
4/20/2017 8:30:00 AM  , 18459000.001,                       773.311,                         0.347,
4/20/2017 9:00:00 AM  , 18460800.001,                       772.844,                         2.414,
4/20/2017 9:30:00 AM  , 18462600.001,                       772.475,                         5.152,
4/20/2017 10:00:00 AM , 18464400.001,                       772.096,                        11.292,
4/20/2017 10:30:00 AM , 18466200.001,                       771.946,                        15.435,
4/20/2017 11:00:00 AM , 18468000.001,                       771.743,                        19.496,
4/20/2017 11:30:00 AM , 18469800.001,                       771.079,                        20.042,
4/20/2017 12:00:00 PM , 18471600.001,                       770.673,                        16.596,
4/20/2017 12:30:00 PM , 18473400.001,                       770.406,                        13.809,
4/20/2017 1:00:00 PM  , 18475200.001,                       769.544,                        12.734,
4/20/2017 1:30:00 PM  , 18477000.001,                       769.658,                        10.152,
4/20/2017 2:00:00 PM  , 18478800.001,                       769.355,                         9.371,
4/20/2017 2:30:00 PM  , 18480600.001,                       769.388,                         8.273,
4/20/2017 3:00:00 PM  , 18482400.001,                       768.989,                         6.904,
4/20/2017 3:30:00 PM  , 18484200.001,                       769.271,                         6.375,
4/20/2017 4:00:00 PM  , 18486000.001,                       769.489,                         5.578,
4/20/2017 4:30:00 PM  , 18487800.001,                       769.374,                         4.725,
4/20/2017 5:00:00 PM  , 18489600.001,                       769.308,                         3.868,
4/20/2017 5:30:00 PM  , 18491400.001,                       769.443,                         3.061,
4/20/2017 6:00:00 PM  , 18493200.001,                       769.634,                         1.872,
4/20/2017 6:30:00 PM  , 18495000.001,                       768.422,                         1.601,
4/20/2017 7:00:00 PM  , 18496800.001,                       768.320,                         1.763,
4/20/2017 7:30:00 PM  , 18498600.001,                       768.783,                         1.980,
4/20/2017 8:00:00 PM  , 18500400.001,                       769.232,                         1.926,
4/20/2017 8:30:00 PM  , 18502200.001,                       768.660,                         1.002,
4/20/2017 9:00:00 PM  , 18504000.001,                       768.751,                         0.784,
4/20/2017 9:30:00 PM  , 18505800.001,                       768.763,                         0.839,
4/20/2017 10:00:00 PM , 18507600.001,                       768.636,                         0.893,
4/20/2017 10:30:00 PM , 18509400.001,                       768.464,                         0.948,
4/20/2017 11:00:00 PM , 18511200.001,                       768.348,                         0.839,
4/20/2017 11:30:00 PM , 18513000.001,                       768.290,                         0.784,
