"Plot Title: drycreek101816"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10492130, SEN S/N: 10492130)","Event, units (LGR S/N: 10492130, SEN S/N: 10492130)","Coupler Detached (LGR S/N: 10492130)","End Of File (LGR S/N: 10492130)"
3455,10/30/16 10:35:06 AM,14.230,,,
3456,10/30/16 10:40:06 AM,14.613,,,
3457,10/30/16 10:45:06 AM,14.996,,,
3458,10/30/16 10:50:06 AM,15.569,,,
3459,10/30/16 10:55:06 AM,16.046,,,
3460,10/30/16 11:00:06 AM,16.332,,,
3461,10/30/16 11:05:06 AM,16.523,,,
3462,10/30/16 11:10:06 AM,16.808,,,
3463,10/30/16 11:15:06 AM,16.999,,,
3464,10/30/16 11:20:06 AM,17.189,,,
3465,10/30/16 11:25:06 AM,17.379,,,
3466,10/30/16 11:30:06 AM,17.665,,,
3467,10/30/16 11:35:06 AM,17.665,,,
3468,10/30/16 11:40:06 AM,17.760,,,
3469,10/30/16 11:45:06 AM,17.665,,,
3470,10/30/16 11:50:06 AM,17.665,,,
3471,10/30/16 11:55:06 AM,17.950,,,
3472,10/30/16 12:00:06 PM,18.426,,,
3473,10/30/16 12:05:06 PM,18.996,,,
3474,10/30/16 12:10:06 PM,19.187,,,
3475,10/30/16 12:15:06 PM,19.282,,,
3476,10/30/16 12:20:06 PM,19.472,,,
3477,10/30/16 12:25:06 PM,19.377,,,
3478,10/30/16 12:30:06 PM,19.187,,,
3479,10/30/16 12:35:06 PM,18.996,,,
3480,10/30/16 12:40:06 PM,18.711,,,
3481,10/30/16 12:45:06 PM,18.616,,,
3482,10/30/16 12:50:06 PM,18.711,,,
3483,10/30/16 12:55:06 PM,18.616,,,
3484,10/30/16 01:00:06 PM,18.521,,,
3485,10/30/16 01:05:06 PM,18.426,,,
3486,10/30/16 01:10:06 PM,18.236,,,
3487,10/30/16 01:15:06 PM,18.140,,,
3488,10/30/16 01:20:06 PM,17.950,,,
3489,10/30/16 01:25:06 PM,18.045,,,
3490,10/30/16 01:30:06 PM,18.045,,,
3491,10/30/16 01:35:06 PM,17.950,,,
3492,10/30/16 01:40:06 PM,17.950,,,
3493,10/30/16 01:45:06 PM,17.950,,,
3494,10/30/16 01:50:06 PM,17.950,,,
3495,10/30/16 01:55:06 PM,17.950,,,
3496,10/30/16 02:00:06 PM,17.950,,,
3497,10/30/16 02:05:06 PM,18.045,,,
3498,10/30/16 02:10:06 PM,18.236,,,
3499,10/30/16 02:15:06 PM,18.426,,,
3500,10/30/16 02:20:06 PM,18.616,,,
3501,10/30/16 02:25:06 PM,19.092,,,
3502,10/30/16 02:30:06 PM,19.758,,,
3503,10/30/16 02:35:06 PM,20.329,,,
3504,10/30/16 02:40:06 PM,20.615,,,
3505,10/30/16 02:45:06 PM,20.710,,,
3506,10/30/16 02:50:06 PM,20.519,,,
3507,10/30/16 02:55:06 PM,20.424,,,
3508,10/30/16 03:00:06 PM,20.329,,,
3509,10/30/16 03:05:06 PM,20.138,,,
3510,10/30/16 03:10:06 PM,19.853,,,
3511,10/30/16 03:15:06 PM,19.567,,,
3512,10/30/16 03:20:06 PM,19.282,,,
3513,10/30/16 03:25:06 PM,18.901,,,
3514,10/30/16 03:30:06 PM,18.616,,,
3515,10/30/16 03:35:06 PM,18.236,,,
3516,10/30/16 03:40:06 PM,17.950,,,
3517,10/30/16 03:45:06 PM,17.760,,,
3518,10/30/16 03:50:06 PM,17.570,,,
3519,10/30/16 03:55:06 PM,17.475,,,
3520,10/30/16 04:00:06 PM,17.379,,,
3521,10/30/16 04:05:06 PM,17.379,,,
3522,10/30/16 04:10:06 PM,17.379,,,
3523,10/30/16 04:15:06 PM,17.475,,,
3524,10/30/16 04:20:06 PM,17.570,,,
3525,10/30/16 04:25:06 PM,17.570,,,
3526,10/30/16 04:30:06 PM,17.570,,,
3527,10/30/16 04:35:06 PM,17.570,,,
3528,10/30/16 04:40:06 PM,17.475,,,
3529,10/30/16 04:45:06 PM,17.284,,,
3530,10/30/16 04:50:06 PM,17.094,,,
3531,10/30/16 04:55:06 PM,16.903,,,
3532,10/30/16 05:00:06 PM,16.713,,,
3533,10/30/16 05:05:06 PM,16.427,,,
3534,10/30/16 05:10:06 PM,16.141,,,
3535,10/30/16 05:15:06 PM,15.760,,,
3536,10/30/16 05:20:06 PM,15.473,,,
3537,10/30/16 05:25:06 PM,15.187,,,
3538,10/30/16 05:30:06 PM,14.900,,,
3539,10/30/16 05:35:06 PM,14.709,,,
3540,10/30/16 05:40:06 PM,14.517,,,
3541,10/30/16 05:45:06 PM,14.230,,,
3542,10/30/16 05:50:06 PM,14.038,,,
3543,10/30/16 05:55:06 PM,13.846,,,
3544,10/30/16 06:00:06 PM,13.750,,,
3545,10/30/16 06:05:06 PM,13.654,,,
3546,10/30/16 06:10:06 PM,13.654,,,
3547,10/30/16 06:15:06 PM,13.461,,,
3548,10/30/16 06:20:06 PM,13.269,,,
3549,10/30/16 06:25:06 PM,13.173,,,
3550,10/30/16 06:30:06 PM,13.076,,,
3551,10/30/16 06:35:06 PM,12.883,,,
3552,10/30/16 06:40:06 PM,12.594,,,
3553,10/30/16 06:45:06 PM,12.401,,,
3554,10/30/16 06:50:06 PM,12.304,,,
3555,10/30/16 06:55:06 PM,12.207,,,
3556,10/30/16 07:00:06 PM,12.013,,,
3557,10/30/16 07:05:06 PM,11.819,,,
3558,10/30/16 07:10:06 PM,11.625,,,
3559,10/30/16 07:15:06 PM,11.334,,,
3560,10/30/16 07:20:06 PM,11.139,,,
3561,10/30/16 07:25:06 PM,10.944,,,
3562,10/30/16 07:30:06 PM,10.651,,,
3563,10/30/16 07:35:06 PM,10.455,,,
3564,10/30/16 07:40:06 PM,10.357,,,
3565,10/30/16 07:45:06 PM,10.259,,,
3566,10/30/16 07:50:06 PM,10.161,,,
3567,10/30/16 07:55:06 PM,10.063,,,
3568,10/30/16 08:00:06 PM,10.161,,,
3569,10/30/16 08:05:06 PM,10.161,,,
3570,10/30/16 08:10:06 PM,10.161,,,
3571,10/30/16 08:15:06 PM,10.259,,,
3572,10/30/16 08:20:06 PM,10.357,,,
3573,10/30/16 08:25:06 PM,10.553,,,
3574,10/30/16 08:30:06 PM,10.846,,,
3575,10/30/16 08:35:06 PM,11.041,,,
3576,10/30/16 08:40:06 PM,11.139,,,
3577,10/30/16 08:45:06 PM,11.236,,,
3578,10/30/16 08:50:06 PM,11.041,,,
3579,10/30/16 08:55:06 PM,10.944,,,
3580,10/30/16 09:00:06 PM,10.944,,,
3581,10/30/16 09:05:06 PM,10.846,,,
3582,10/30/16 09:10:06 PM,10.748,,,
3583,10/30/16 09:15:06 PM,10.846,,,
3584,10/30/16 09:20:06 PM,10.846,,,
3585,10/30/16 09:25:06 PM,10.846,,,
3586,10/30/16 09:30:06 PM,10.846,,,
3587,10/30/16 09:35:06 PM,10.748,,,
3588,10/30/16 09:40:06 PM,10.748,,,
3589,10/30/16 09:45:06 PM,10.651,,,
3590,10/30/16 09:50:06 PM,10.748,,,
3591,10/30/16 09:55:06 PM,10.651,,,
3592,10/30/16 10:00:06 PM,10.553,,,
3593,10/30/16 10:05:06 PM,10.357,,,
3594,10/30/16 10:10:06 PM,10.357,,,
3595,10/30/16 10:15:06 PM,10.357,,,
3596,10/30/16 10:20:06 PM,10.259,,,
3597,10/30/16 10:25:06 PM,10.259,,,
3598,10/30/16 10:30:06 PM,10.259,,,
3599,10/30/16 10:35:06 PM,10.357,,,
3600,10/30/16 10:40:06 PM,10.553,,,
3601,10/30/16 10:45:06 PM,11.041,,,
3602,10/30/16 10:50:06 PM,11.431,,,
3603,10/30/16 10:55:06 PM,11.819,,,
3604,10/30/16 11:00:06 PM,12.110,,,
3605,10/30/16 11:05:06 PM,12.401,,,
3606,10/30/16 11:10:06 PM,12.497,,,
3607,10/30/16 11:15:06 PM,12.497,,,
3608,10/30/16 11:20:06 PM,12.497,,,
3609,10/30/16 11:25:06 PM,12.497,,,
3610,10/30/16 11:30:06 PM,12.401,,,
3611,10/30/16 11:35:06 PM,12.401,,,
3612,10/30/16 11:40:06 PM,12.304,,,
3613,10/30/16 11:45:06 PM,12.110,,,
3614,10/30/16 11:50:06 PM,12.013,,,
3615,10/30/16 11:55:06 PM,11.916,,,
3616,10/31/16 12:00:06 AM,11.916,,,
3617,10/31/16 12:05:06 AM,11.916,,,
3618,10/31/16 12:10:06 AM,11.916,,,
3619,10/31/16 12:15:06 AM,11.916,,,
3620,10/31/16 12:20:06 AM,11.916,,,
3621,10/31/16 12:25:06 AM,12.013,,,
3622,10/31/16 12:30:06 AM,12.013,,,
3623,10/31/16 12:35:06 AM,11.916,,,
3624,10/31/16 12:40:06 AM,12.013,,,
3625,10/31/16 12:45:06 AM,12.110,,,
3626,10/31/16 12:50:06 AM,12.207,,,
3627,10/31/16 12:55:06 AM,12.207,,,
3628,10/31/16 01:00:06 AM,12.207,,,
3629,10/31/16 01:05:06 AM,12.207,,,
3630,10/31/16 01:10:06 AM,12.110,,,
3631,10/31/16 01:15:06 AM,12.110,,,
3632,10/31/16 01:20:06 AM,12.110,,,
3633,10/31/16 01:25:06 AM,12.110,,,
3634,10/31/16 01:30:06 AM,12.110,,,
3635,10/31/16 01:35:06 AM,12.110,,,
3636,10/31/16 01:40:06 AM,12.110,,,
3637,10/31/16 01:45:06 AM,12.013,,,
3638,10/31/16 01:50:06 AM,12.013,,,
3639,10/31/16 01:55:06 AM,12.013,,,
3640,10/31/16 02:00:06 AM,12.013,,,
3641,10/31/16 02:05:06 AM,12.013,,,
3642,10/31/16 02:10:06 AM,12.110,,,
3643,10/31/16 02:15:06 AM,12.110,,,
3644,10/31/16 02:20:06 AM,12.110,,,
3645,10/31/16 02:25:06 AM,12.207,,,
3646,10/31/16 02:30:06 AM,12.207,,,
3647,10/31/16 02:35:06 AM,12.207,,,
3648,10/31/16 02:40:06 AM,12.304,,,
3649,10/31/16 02:45:06 AM,12.304,,,
3650,10/31/16 02:50:06 AM,12.401,,,
3651,10/31/16 02:55:06 AM,12.497,,,
3652,10/31/16 03:00:06 AM,12.497,,,
3653,10/31/16 03:05:06 AM,12.594,,,
3654,10/31/16 03:10:06 AM,12.497,,,
3655,10/31/16 03:15:06 AM,12.497,,,
3656,10/31/16 03:20:06 AM,12.304,,,
3657,10/31/16 03:25:06 AM,12.207,,,
3658,10/31/16 03:30:06 AM,12.207,,,
3659,10/31/16 03:35:06 AM,12.207,,,
3660,10/31/16 03:40:06 AM,12.207,,,
3661,10/31/16 03:45:06 AM,12.110,,,
3662,10/31/16 03:50:06 AM,12.110,,,
3663,10/31/16 03:55:06 AM,12.013,,,
3664,10/31/16 04:00:06 AM,11.916,,,
3665,10/31/16 04:05:06 AM,11.916,,,
3666,10/31/16 04:10:06 AM,11.819,,,
3667,10/31/16 04:15:06 AM,11.625,,,
3668,10/31/16 04:20:06 AM,11.625,,,
3669,10/31/16 04:25:06 AM,11.625,,,
3670,10/31/16 04:30:06 AM,11.625,,,
3671,10/31/16 04:35:06 AM,11.625,,,
3672,10/31/16 04:40:06 AM,11.528,,,
3673,10/31/16 04:45:06 AM,11.528,,,
3674,10/31/16 04:50:06 AM,11.431,,,
3675,10/31/16 04:55:06 AM,11.431,,,
3676,10/31/16 05:00:06 AM,11.431,,,
3677,10/31/16 05:05:06 AM,11.528,,,
3678,10/31/16 05:10:06 AM,11.528,,,
3679,10/31/16 05:15:06 AM,11.528,,,
3680,10/31/16 05:20:06 AM,11.528,,,
3681,10/31/16 05:25:06 AM,11.431,,,
3682,10/31/16 05:30:06 AM,11.334,,,
3683,10/31/16 05:35:06 AM,11.334,,,
3684,10/31/16 05:40:06 AM,11.334,,,
3685,10/31/16 05:45:06 AM,11.431,,,
3686,10/31/16 05:50:06 AM,11.528,,,
3687,10/31/16 05:55:06 AM,11.528,,,
3688,10/31/16 06:00:06 AM,11.528,,,
3689,10/31/16 06:05:06 AM,11.528,,,
3690,10/31/16 06:10:06 AM,11.431,,,
3691,10/31/16 06:15:06 AM,11.236,,,
3692,10/31/16 06:20:06 AM,11.139,,,
3693,10/31/16 06:25:06 AM,11.041,,,
3694,10/31/16 06:30:06 AM,11.041,,,
3695,10/31/16 06:35:06 AM,10.944,,,
3696,10/31/16 06:40:06 AM,10.944,,,
3697,10/31/16 06:45:06 AM,10.944,,,
3698,10/31/16 06:50:06 AM,10.944,,,
3699,10/31/16 06:55:06 AM,10.944,,,
3700,10/31/16 07:00:06 AM,10.846,,,
3701,10/31/16 07:05:06 AM,10.748,,,
3702,10/31/16 07:10:06 AM,10.748,,,
3703,10/31/16 07:15:06 AM,10.651,,,
3704,10/31/16 07:20:06 AM,10.651,,,
3705,10/31/16 07:25:06 AM,10.651,,,
3706,10/31/16 07:30:06 AM,10.651,,,
3707,10/31/16 07:35:06 AM,10.651,,,
3708,10/31/16 07:40:06 AM,10.553,,,
3709,10/31/16 07:45:06 AM,10.553,,,
3710,10/31/16 07:50:06 AM,10.553,,,
3711,10/31/16 07:55:06 AM,10.651,,,
3712,10/31/16 08:00:06 AM,10.748,,,
3713,10/31/16 08:05:06 AM,10.748,,,
3714,10/31/16 08:10:06 AM,10.748,,,
3715,10/31/16 08:15:06 AM,10.748,,,
3716,10/31/16 08:20:06 AM,10.846,,,
3717,10/31/16 08:25:06 AM,11.041,,,
3718,10/31/16 08:30:06 AM,11.528,,,
3719,10/31/16 08:35:06 AM,11.916,,,
3720,10/31/16 08:40:06 AM,12.401,,,
3721,10/31/16 08:45:06 AM,12.980,,,
3722,10/31/16 08:50:06 AM,13.461,,,
3723,10/31/16 08:55:06 AM,13.942,,,
3724,10/31/16 09:00:06 AM,14.613,,,
3725,10/31/16 09:05:06 AM,15.473,,,
3726,10/31/16 09:10:06 AM,16.523,,,
3727,10/31/16 09:15:06 AM,17.570,,,
3728,10/31/16 09:20:06 AM,18.331,,,
3729,10/31/16 09:25:06 AM,19.092,,,
3730,10/31/16 09:30:06 AM,19.472,,,
3731,10/31/16 09:35:06 AM,19.758,,,
3732,10/31/16 09:40:06 AM,20.043,,,
3733,10/31/16 09:45:06 AM,20.329,,,
3734,10/31/16 09:50:06 AM,20.710,,,
3735,10/31/16 09:55:06 AM,21.091,,,
3736,10/31/16 10:00:06 AM,21.378,,,
3737,10/31/16 10:05:06 AM,21.569,,,
3738,10/31/16 10:10:06 AM,21.664,,,
3739,10/31/16 10:15:06 AM,21.951,,,
3740,10/31/16 10:20:06 AM,22.238,,,
3741,10/31/16 10:25:06 AM,22.525,,,
3742,10/31/16 10:30:06 AM,22.812,,,
3743,10/31/16 10:35:06 AM,23.004,,,
3744,10/31/16 10:40:06 AM,23.004,,,
3745,10/31/16 10:45:06 AM,23.100,,,
3746,10/31/16 10:50:06 AM,23.196,,,
3747,10/31/16 10:55:06 AM,23.388,,,
3748,10/31/16 11:00:06 AM,23.484,,,
3749,10/31/16 11:05:06 AM,23.869,,,
3750,10/31/16 11:10:06 AM,24.255,,,
3751,10/31/16 11:15:06 AM,24.641,,,
3752,10/31/16 11:20:06 AM,24.835,,,
3753,10/31/16 11:25:06 AM,24.835,,,
3754,10/31/16 11:30:06 AM,24.738,,,
3755,10/31/16 11:35:06 AM,24.738,,,
3756,10/31/16 11:40:06 AM,24.641,,,
3757,10/31/16 11:45:06 AM,24.641,,,
3758,10/31/16 11:50:06 AM,24.738,,,
3759,10/31/16 11:55:06 AM,24.545,,,
3760,10/31/16 12:00:06 PM,23.869,,,
3761,10/31/16 12:05:06 PM,22.908,,,
3762,10/31/16 12:10:06 PM,21.951,,,
3763,10/31/16 12:15:06 PM,21.282,,,
3764,10/31/16 12:20:06 PM,20.805,,,
3765,10/31/16 12:25:06 PM,20.329,,,
3766,10/31/16 12:30:06 PM,19.662,,,
3767,10/31/16 12:35:06 PM,19.092,,,
3768,10/31/16 12:40:06 PM,18.901,,,
3769,10/31/16 12:45:06 PM,18.901,,,
3770,10/31/16 12:50:06 PM,18.996,,,
3771,10/31/16 12:55:06 PM,18.711,,,
3772,10/31/16 01:00:06 PM,18.236,,,
3773,10/31/16 01:05:06 PM,17.855,,,
3774,10/31/16 01:10:06 PM,17.475,,,
3775,10/31/16 01:15:06 PM,17.379,,,
3776,10/31/16 01:20:06 PM,17.379,,,
3777,10/31/16 01:25:06 PM,17.284,,,
3778,10/31/16 01:30:06 PM,17.189,,,
3779,10/31/16 01:35:06 PM,17.189,,,
3780,10/31/16 01:40:06 PM,16.999,,,
3781,10/31/16 01:45:06 PM,16.808,,,
3782,10/31/16 01:50:06 PM,16.903,,,
3783,10/31/16 01:55:06 PM,17.284,,,
3784,10/31/16 02:00:06 PM,17.760,,,
3785,10/31/16 02:05:06 PM,18.045,,,
3786,10/31/16 02:10:06 PM,18.331,,,
3787,10/31/16 02:15:06 PM,18.616,,,
3788,10/31/16 02:20:06 PM,18.901,,,
3789,10/31/16 02:25:06 PM,18.996,,,
3790,10/31/16 02:30:06 PM,19.092,,,
3791,10/31/16 02:35:06 PM,19.187,,,
3792,10/31/16 02:40:06 PM,19.187,,,
3793,10/31/16 02:45:06 PM,19.187,,,
3794,10/31/16 02:50:06 PM,19.092,,,
3795,10/31/16 02:55:06 PM,18.901,,,
3796,10/31/16 03:00:06 PM,18.521,,,
3797,10/31/16 03:05:06 PM,18.045,,,
3798,10/31/16 03:10:06 PM,17.284,,,
3799,10/31/16 03:15:06 PM,16.427,,,
3800,10/31/16 03:20:06 PM,15.569,,,
3801,10/31/16 03:25:06 PM,14.709,,,
3802,10/31/16 03:30:06 PM,14.038,,,
3803,10/31/16 03:35:06 PM,13.461,,,
3804,10/31/16 03:40:06 PM,13.076,,,
3805,10/31/16 03:45:06 PM,12.594,,,
3806,10/31/16 03:50:06 PM,12.207,,,
3807,10/31/16 03:55:06 PM,11.819,,,
3808,10/31/16 04:00:06 PM,11.431,,,
3809,10/31/16 04:05:06 PM,11.041,,,
3810,10/31/16 04:10:06 PM,10.846,,,
3811,10/31/16 04:15:06 PM,10.651,,,
3812,10/31/16 04:20:06 PM,10.455,,,
3813,10/31/16 04:25:06 PM,10.357,,,
3814,10/31/16 04:30:06 PM,10.161,,,
3815,10/31/16 04:35:06 PM,10.063,,,
3816,10/31/16 04:40:06 PM,9.866,,,
3817,10/31/16 04:45:06 PM,9.669,,,
3818,10/31/16 04:50:06 PM,9.472,,,
3819,10/31/16 04:55:06 PM,9.373,,,
3820,10/31/16 05:00:06 PM,9.176,,,
3821,10/31/16 05:05:06 PM,9.077,,,
3822,10/31/16 05:10:06 PM,8.879,,,
3823,10/31/16 05:15:06 PM,8.779,,,
3824,10/31/16 05:20:06 PM,8.680,,,
3825,10/31/16 05:25:06 PM,8.481,,,
3826,10/31/16 05:30:06 PM,8.282,,,
3827,10/31/16 05:35:06 PM,8.182,,,
3828,10/31/16 05:40:06 PM,8.082,,,
3829,10/31/16 05:45:06 PM,7.882,,,
3830,10/31/16 05:50:06 PM,7.682,,,
3831,10/31/16 05:55:06 PM,7.381,,,
3832,10/31/16 06:00:06 PM,7.179,,,
3833,10/31/16 06:05:06 PM,7.079,,,
3834,10/31/16 06:10:06 PM,6.877,,,
3835,10/31/16 06:15:06 PM,6.674,,,
3836,10/31/16 06:20:06 PM,6.573,,,
3837,10/31/16 06:25:06 PM,6.573,,,
3838,10/31/16 06:30:06 PM,6.573,,,
3839,10/31/16 06:35:06 PM,6.573,,,
3840,10/31/16 06:40:06 PM,6.370,,,
3841,10/31/16 06:45:06 PM,6.268,,,
3842,10/31/16 06:50:06 PM,6.064,,,
3843,10/31/16 06:55:06 PM,5.962,,,
3844,10/31/16 07:00:06 PM,5.860,,,
3845,10/31/16 07:05:06 PM,5.757,,,
3846,10/31/16 07:10:06 PM,5.655,,,
3847,10/31/16 07:15:06 PM,5.552,,,
3848,10/31/16 07:20:06 PM,5.450,,,
3849,10/31/16 07:25:06 PM,5.347,,,
3850,10/31/16 07:30:06 PM,5.244,,,
3851,10/31/16 07:35:06 PM,5.141,,,
3852,10/31/16 07:40:06 PM,5.037,,,
3853,10/31/16 07:45:06 PM,5.037,,,
3854,10/31/16 07:50:06 PM,4.934,,,
3855,10/31/16 07:55:06 PM,4.831,,,
3856,10/31/16 08:00:06 PM,4.831,,,
3857,10/31/16 08:05:06 PM,4.727,,,
3858,10/31/16 08:10:06 PM,4.727,,,
3859,10/31/16 08:15:06 PM,4.623,,,
3860,10/31/16 08:20:06 PM,4.623,,,
3861,10/31/16 08:25:06 PM,4.623,,,
3862,10/31/16 08:30:06 PM,4.623,,,
3863,10/31/16 08:35:06 PM,4.519,,,
3864,10/31/16 08:40:06 PM,4.415,,,
3865,10/31/16 08:45:06 PM,4.207,,,
3866,10/31/16 08:50:06 PM,4.207,,,
3867,10/31/16 08:55:06 PM,4.102,,,
3868,10/31/16 09:00:06 PM,4.102,,,
3869,10/31/16 09:05:06 PM,4.102,,,
3870,10/31/16 09:10:06 PM,4.102,,,
3871,10/31/16 09:15:06 PM,4.207,,,
3872,10/31/16 09:20:06 PM,4.207,,,
3873,10/31/16 09:25:06 PM,4.207,,,
3874,10/31/16 09:30:06 PM,4.311,,,
3875,10/31/16 09:35:06 PM,4.311,,,
3876,10/31/16 09:40:06 PM,4.519,,,
3877,10/31/16 09:45:06 PM,4.623,,,
3878,10/31/16 09:50:06 PM,4.727,,,
3879,10/31/16 09:55:06 PM,4.831,,,
3880,10/31/16 10:00:06 PM,4.934,,,
3881,10/31/16 10:05:06 PM,5.141,,,
3882,10/31/16 10:10:06 PM,5.244,,,
3883,10/31/16 10:15:06 PM,5.244,,,
3884,10/31/16 10:20:06 PM,5.347,,,
3885,10/31/16 10:25:06 PM,5.347,,,
3886,10/31/16 10:30:06 PM,5.347,,,
3887,10/31/16 10:35:06 PM,5.347,,,
3888,10/31/16 10:40:06 PM,5.347,,,
3889,10/31/16 10:45:06 PM,5.347,,,
3890,10/31/16 10:50:06 PM,5.450,,,
3891,10/31/16 10:55:06 PM,5.655,,,
3892,10/31/16 11:00:06 PM,5.860,,,
3893,10/31/16 11:05:06 PM,5.962,,,
3894,10/31/16 11:10:06 PM,6.064,,,
3895,10/31/16 11:15:06 PM,6.064,,,
3896,10/31/16 11:20:06 PM,6.166,,,
3897,10/31/16 11:25:06 PM,6.268,,,
3898,10/31/16 11:30:06 PM,6.370,,,
3899,10/31/16 11:35:06 PM,6.471,,,
3900,10/31/16 11:40:06 PM,6.573,,,
3901,10/31/16 11:45:06 PM,6.674,,,
3902,10/31/16 11:50:06 PM,6.775,,,
3903,10/31/16 11:55:06 PM,6.775,,,
3904,11/01/16 12:00:06 AM,6.775,,,
3905,11/01/16 12:05:06 AM,6.674,,,
3906,11/01/16 12:10:06 AM,6.471,,,
3907,11/01/16 12:15:06 AM,6.471,,,
3908,11/01/16 12:20:06 AM,6.471,,,
3909,11/01/16 12:25:06 AM,6.471,,,
3910,11/01/16 12:30:06 AM,6.471,,,
3911,11/01/16 12:35:06 AM,6.471,,,
3912,11/01/16 12:40:06 AM,6.573,,,
3913,11/01/16 12:45:06 AM,6.573,,,
3914,11/01/16 12:50:06 AM,6.573,,,
3915,11/01/16 12:55:06 AM,6.573,,,
3916,11/01/16 01:00:06 AM,6.674,,,
3917,11/01/16 01:05:06 AM,6.674,,,
3918,11/01/16 01:10:06 AM,6.775,,,
3919,11/01/16 01:15:06 AM,6.877,,,
3920,11/01/16 01:20:06 AM,6.877,,,
3921,11/01/16 01:25:06 AM,6.877,,,
3922,11/01/16 01:30:06 AM,6.775,,,
3923,11/01/16 01:35:06 AM,6.775,,,
3924,11/01/16 01:40:06 AM,6.674,,,
3925,11/01/16 01:45:06 AM,6.573,,,
3926,11/01/16 01:50:06 AM,6.471,,,
3927,11/01/16 01:55:06 AM,6.370,,,
3928,11/01/16 02:00:06 AM,6.370,,,
3929,11/01/16 02:05:06 AM,6.370,,,
3930,11/01/16 02:10:06 AM,6.268,,,
3931,11/01/16 02:15:06 AM,6.064,,,
3932,11/01/16 02:20:06 AM,6.064,,,
3933,11/01/16 02:25:06 AM,5.962,,,
3934,11/01/16 02:30:06 AM,5.962,,,
3935,11/01/16 02:35:06 AM,5.860,,,
3936,11/01/16 02:40:06 AM,5.757,,,
3937,11/01/16 02:45:06 AM,5.655,,,
3938,11/01/16 02:50:06 AM,5.552,,,
3939,11/01/16 02:55:06 AM,5.552,,,
3940,11/01/16 03:00:06 AM,5.347,,,
3941,11/01/16 03:05:06 AM,5.244,,,
3942,11/01/16 03:10:06 AM,5.037,,,
3943,11/01/16 03:15:06 AM,4.934,,,
3944,11/01/16 03:20:06 AM,4.831,,,
3945,11/01/16 03:25:06 AM,4.831,,,
3946,11/01/16 03:30:06 AM,4.831,,,
3947,11/01/16 03:35:06 AM,4.831,,,
3948,11/01/16 03:40:06 AM,4.727,,,
3949,11/01/16 03:45:06 AM,4.623,,,
3950,11/01/16 03:50:06 AM,4.623,,,
3951,11/01/16 03:55:06 AM,4.623,,,
3952,11/01/16 04:00:06 AM,4.519,,,
3953,11/01/16 04:05:06 AM,4.415,,,
3954,11/01/16 04:10:06 AM,4.311,,,
3955,11/01/16 04:15:06 AM,4.207,,,
3956,11/01/16 04:20:06 AM,4.207,,,
3957,11/01/16 04:25:06 AM,3.998,,,
3958,11/01/16 04:30:06 AM,3.998,,,
3959,11/01/16 04:35:06 AM,3.893,,,
3960,11/01/16 04:40:06 AM,3.788,,,
3961,11/01/16 04:45:06 AM,3.683,,,
3962,11/01/16 04:50:06 AM,3.578,,,
3963,11/01/16 04:55:06 AM,3.683,,,
3964,11/01/16 05:00:06 AM,3.578,,,
3965,11/01/16 05:05:06 AM,3.472,,,
3966,11/01/16 05:10:06 AM,3.367,,,
3967,11/01/16 05:15:06 AM,3.155,,,
3968,11/01/16 05:20:06 AM,2.943,,,
3969,11/01/16 05:25:06 AM,2.730,,,
3970,11/01/16 05:30:06 AM,2.517,,,
3971,11/01/16 05:35:06 AM,2.410,,,
3972,11/01/16 05:40:06 AM,2.303,,,
3973,11/01/16 05:45:06 AM,2.195,,,
3974,11/01/16 05:50:06 AM,2.195,,,
3975,11/01/16 05:55:06 AM,2.088,,,
3976,11/01/16 06:00:06 AM,2.088,,,
3977,11/01/16 06:05:06 AM,1.980,,,
3978,11/01/16 06:10:06 AM,1.872,,,
3979,11/01/16 06:15:06 AM,1.764,,,
3980,11/01/16 06:20:06 AM,1.764,,,
3981,11/01/16 06:25:06 AM,1.656,,,
3982,11/01/16 06:30:06 AM,1.548,,,
3983,11/01/16 06:35:06 AM,1.548,,,
3984,11/01/16 06:40:06 AM,1.439,,,
3985,11/01/16 06:45:06 AM,1.439,,,
3986,11/01/16 06:50:06 AM,1.330,,,
3987,11/01/16 06:55:06 AM,1.221,,,
3988,11/01/16 07:00:06 AM,1.112,,,
3989,11/01/16 07:05:06 AM,1.112,,,
3990,11/01/16 07:10:06 AM,0.893,,,
3991,11/01/16 07:15:06 AM,0.784,,,
3992,11/01/16 07:20:06 AM,0.674,,,
3993,11/01/16 07:25:06 AM,0.453,,,
3994,11/01/16 07:30:06 AM,0.453,,,
3995,11/01/16 07:35:06 AM,0.343,,,
3996,11/01/16 07:40:06 AM,0.232,,,
3997,11/01/16 07:45:06 AM,0.232,,,
3998,11/01/16 07:50:06 AM,0.121,,,
3999,11/01/16 07:55:06 AM,0.121,,,
4000,11/01/16 08:00:06 AM,0.121,,,
4001,11/01/16 08:05:06 AM,0.121,,,
4002,11/01/16 08:10:06 AM,0.010,,,
4003,11/01/16 08:15:06 AM,0.010,,,
4004,11/01/16 08:20:06 AM,0.010,,,
4005,11/01/16 08:25:06 AM,0.010,,,
4006,11/01/16 08:30:06 AM,0.010,,,
4007,11/01/16 08:35:06 AM,0.121,,,
4008,11/01/16 08:40:06 AM,0.343,,,
