Report Date:,2/19/2019 3:33:28 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,baro_hourly_103118_2019-02-14_14-20-45-851.wsl
Create Date,2/14/2019 2:20:40 PM

Device Properties
Device,Rugged BaroTROLL
Site,Dry_Creek
Device Name,Lazy_D_Baro
Serial Number,351563
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,34
Used Battery,41

Log Configuration
,Log Name,baro_hourly_103118
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,10/31/2018 2:20:38 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,10/31/2018 3:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 01 mins: 00 secs: 00





Other Log Settings



Log Notes:
Date and Time,Note
10/31/2018 2:20:43 PM ,Used Battery: 41% Used Memory: 6%   User Name: fieldtech
2/14/2019 2:22:16 PM  ,Log Download - Used Battery: 43% Used Memory: 6%   User Name: fieldtech


Log Data:
Record Count,2544

Sensors,1

 ,1,351563,Baro-Pressure/Temp

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Baro Pres             ,Sensor: Baro Pres             ,
,Elapsed Time,SN#: 351563                   ,SN#: 351563                   ,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
2/5/2019 5:00:00 PM   , 8388000.000,                        10.966,                         1.329,
2/5/2019 6:00:00 PM   , 8391600.000,                        10.973,                        -0.750,
2/5/2019 7:00:00 PM   , 8395200.000,                        10.977,                        -0.750,
2/5/2019 8:00:00 PM   , 8398800.000,                        10.973,                        -1.300,
2/5/2019 9:00:00 PM   , 8402400.000,                        10.976,                        -0.255,
2/5/2019 10:00:00 PM  , 8406000.000,                        10.975,                        -0.146,
2/5/2019 11:00:00 PM  , 8409600.000,                        10.962,                        -0.970,
2/6/2019 12:00:00 AM  , 8413200.000,                        10.959,                        -1.521,
2/6/2019 1:00:00 AM   , 8416800.000,                        10.953,                        -1.798,
2/6/2019 2:00:00 AM   , 8420400.000,                        10.945,                        -2.130,
2/6/2019 3:00:00 AM   , 8424000.000,                        10.950,                        -2.351,
2/6/2019 4:00:00 AM   , 8427600.000,                        10.941,                        -2.019,
2/6/2019 5:00:00 AM   , 8431200.000,                        10.930,                        -2.019,
2/6/2019 6:00:00 AM   , 8434800.000,                        10.933,                        -2.185,
2/6/2019 7:00:00 AM   , 8438400.000,                        10.943,                        -3.464,
2/6/2019 8:00:00 AM   , 8442000.000,                        10.935,                        -3.911,
2/6/2019 9:00:00 AM   , 8445600.000,                        10.951,                        -5.653,
2/6/2019 10:00:00 AM  , 8449200.000,                        10.953,                        -5.484,
2/6/2019 11:00:00 AM  , 8452800.000,                        10.952,                        -6.162,
2/6/2019 12:00:00 PM  , 8456400.000,                        10.958,                        -7.013,
2/6/2019 1:00:00 PM   , 8460000.000,                        10.956,                        -6.558,
2/6/2019 2:00:00 PM   , 8463600.000,                        10.950,                        -6.899,
2/6/2019 3:00:00 PM   , 8467200.000,                        10.946,                        -7.640,
2/6/2019 4:00:00 PM   , 8470800.000,                        10.960,                        -9.936,
2/6/2019 5:00:00 PM   , 8474400.000,                        10.979,                       -12.496,
2/6/2019 6:00:00 PM   , 8478000.000,                        10.983,                       -13.612,
2/6/2019 7:00:00 PM   , 8481600.000,                        10.998,                       -14.676,
2/6/2019 8:00:00 PM   , 8485200.000,                        11.009,                       -15.448,
2/6/2019 9:00:00 PM   , 8488800.000,                        11.015,                       -15.388,
2/6/2019 10:00:00 PM  , 8492400.000,                        11.026,                       -16.942,
2/6/2019 11:00:00 PM  , 8496000.000,                        11.032,                       -18.448,
2/7/2019 12:00:00 AM  , 8499600.000,                        11.044,                       -19.661,
2/7/2019 1:00:00 AM   , 8503200.000,                        11.054,                       -19.844,
2/7/2019 2:00:00 AM   , 8506800.000,                        11.057,                       -20.149,
2/7/2019 3:00:00 AM   , 8510400.000,                        11.060,                       -19.236,
2/7/2019 4:00:00 AM   , 8514000.000,                        11.055,                       -18.690,
2/7/2019 5:00:00 AM   , 8517600.000,                        11.052,                       -14.202,
2/7/2019 6:00:00 AM   , 8521200.000,                        11.058,                       -14.025,
2/7/2019 7:00:00 AM   , 8524800.000,                        11.068,                       -14.084,
2/7/2019 8:00:00 AM   , 8528400.000,                        11.079,                       -12.672,
2/7/2019 9:00:00 AM   , 8532000.000,                        11.080,                       -10.515,
2/7/2019 10:00:00 AM  , 8535600.000,                        11.084,                        -9.705,
2/7/2019 11:00:00 AM  , 8539200.000,                        11.092,                       -10.457,
2/7/2019 12:00:00 PM  , 8542800.000,                        11.088,                        -9.014,
2/7/2019 1:00:00 PM   , 8546400.000,                        11.089,                       -10.747,
2/7/2019 2:00:00 PM   , 8550000.000,                        11.100,                       -11.037,
2/7/2019 3:00:00 PM   , 8553600.000,                        11.103,                       -11.503,
2/7/2019 4:00:00 PM   , 8557200.000,                        11.117,                       -11.619,
2/7/2019 5:00:00 PM   , 8560800.000,                        11.127,                       -12.613,
2/7/2019 6:00:00 PM   , 8564400.000,                        11.136,                       -12.847,
2/7/2019 7:00:00 PM   , 8568000.000,                        11.147,                       -12.496,
2/7/2019 8:00:00 PM   , 8571600.000,                        11.155,                       -12.320,
2/7/2019 9:00:00 PM   , 8575200.000,                        11.167,                       -11.969,
2/7/2019 10:00:00 PM  , 8578800.000,                        11.174,                       -11.794,
2/7/2019 11:00:00 PM  , 8582400.000,                        11.176,                       -11.270,
2/8/2019 12:00:00 AM  , 8586000.000,                        11.169,                       -11.212,
2/8/2019 1:00:00 AM   , 8589600.000,                        11.190,                       -11.270,
2/8/2019 2:00:00 AM   , 8593200.000,                        11.178,                       -10.689,
2/8/2019 3:00:00 AM   , 8596800.000,                        11.183,                       -10.631,
2/8/2019 4:00:00 AM   , 8600400.000,                        11.167,                       -10.689,
2/8/2019 5:00:00 AM   , 8604000.000,                        11.159,                        -9.359,
2/8/2019 6:00:00 AM   , 8607600.000,                        11.157,                        -9.187,
2/8/2019 7:00:00 AM   , 8611200.000,                        11.162,                        -8.784,
2/8/2019 8:00:00 AM   , 8614800.000,                        11.162,                        -7.297,
2/8/2019 9:00:00 AM   , 8618400.000,                        11.165,                        -4.471,
2/8/2019 10:00:00 AM  , 8622000.000,                        11.146,                         3.438,
2/8/2019 11:00:00 AM  , 8625600.000,                        11.138,                         6.481,
2/8/2019 12:00:00 PM  , 8629200.000,                        11.124,                         6.163,
2/8/2019 1:00:00 PM   , 8632800.000,                        11.113,                         2.900,
2/8/2019 2:00:00 PM   , 8636400.000,                        11.111,                         2.359,
2/8/2019 3:00:00 PM   , 8640000.000,                        11.104,                         1.492,
2/8/2019 4:00:00 PM   , 8643600.000,                        11.106,                        -0.585,
2/8/2019 5:00:00 PM   , 8647200.000,                        11.103,                        -1.908,
2/8/2019 6:00:00 PM   , 8650800.000,                        11.109,                        -4.696,
2/8/2019 7:00:00 PM   , 8654400.000,                        11.122,                        -6.275,
2/8/2019 8:00:00 PM   , 8658000.000,                        11.116,                        -6.162,
2/8/2019 9:00:00 PM   , 8661600.000,                        11.114,                        -6.275,
2/8/2019 10:00:00 PM  , 8665200.000,                        11.117,                        -5.822,
2/8/2019 11:00:00 PM  , 8668800.000,                        11.114,                        -4.415,
2/9/2019 12:00:00 AM  , 8672400.000,                        11.115,                        -4.415,
2/9/2019 1:00:00 AM   , 8676000.000,                        11.118,                        -4.527,
2/9/2019 2:00:00 AM   , 8679600.000,                        11.122,                        -6.558,
2/9/2019 3:00:00 AM   , 8683200.000,                        11.115,                        -4.527,
2/9/2019 4:00:00 AM   , 8686800.000,                        11.113,                        -3.185,
2/9/2019 5:00:00 AM   , 8690400.000,                        11.112,                        -2.629,
2/9/2019 6:00:00 AM   , 8694000.000,                        11.116,                        -3.855,
2/9/2019 7:00:00 AM   , 8697600.000,                        11.119,                        -5.258,
2/9/2019 8:00:00 AM   , 8701200.000,                        11.124,                        -5.258,
2/9/2019 9:00:00 AM   , 8704800.000,                        11.119,                        -2.796,
2/9/2019 10:00:00 AM  , 8708400.000,                        11.106,                         4.297,
2/9/2019 11:00:00 AM  , 8712000.000,                        11.092,                         7.642,
2/9/2019 12:00:00 PM  , 8715600.000,                        11.082,                         6.745,
2/9/2019 1:00:00 PM   , 8719200.000,                        11.062,                         5.950,
2/9/2019 2:00:00 PM   , 8722800.000,                        11.061,                         3.438,
2/9/2019 3:00:00 PM   , 8726400.000,                        11.057,                         2.143,
2/9/2019 4:00:00 PM   , 8730000.000,                        11.068,                        -0.255,
2/9/2019 5:00:00 PM   , 8733600.000,                        11.072,                        -1.964,
2/9/2019 6:00:00 PM   , 8737200.000,                        11.070,                        -3.130,
2/9/2019 7:00:00 PM   , 8740800.000,                        11.066,                        -4.135,
2/9/2019 8:00:00 PM   , 8744400.000,                        11.059,                        -4.977,
2/9/2019 9:00:00 PM   , 8748000.000,                        11.050,                        -6.162,
2/9/2019 10:00:00 PM  , 8751600.000,                        11.048,                        -7.127,
2/9/2019 11:00:00 PM  , 8755200.000,                        11.047,                        -6.615,
